Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Kazakhstan,0,0,0,0,0,0,0,7,0,2,9,8,5,0,12,3,0,1,0,17
Portugal,0,0,4,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,16
Togo,0,0,0,0,0,0,0,0,0,6,1,0,1,4,176,3,0,4,13,16
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,15
Nigeria,0,0,0,0,4,5,18,54,42,27,32,38,28,13,14,16,15,12,16,13
Namibia,0,0,0,0,3,0,0,0,0,0,0,4,18,0,0,0,0,0,3,11
Singapore,0,0,0,0,7,4,0,20,29,17,0,7,4,6,28,44,94,51,17,10
Gabon,0,0,0,0,0,0,3,3,5,2,1,2,2,0,0,1,9,8,94,8
El Salvador,0,0,0,0,2,0,0,101,98,13,14,4,0,122,5,0,0,16,0,7
Hungary,0,0,4,0,120,82,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,8,6,1,21,94,25,3,7,193,4
Georgia,0,1,1,0,2,2,0,0,4,2,1,1,0,0,0,0,0,0,0,4
Poland,0,0,17,0,35,10,0,3,3,0,2,0,1,6,2,0,3,1,0,2
India,0,0,1,0,15,0,0,1,0,3,1,0,19,1,4,1,6,4,17,2
Viet Nam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"Tanzania, United Republic of",0,0,0,0,11,0,0,2,14,0,0,1,2,2,1,6,2,1,6,2
Cameroon,0,0,0,0,0,0,0,2,2,0,2,6,4,5,3,4,0,0,0,1
Zimbabwe,0,0,0,0,6,0,0,0,6,3,0,1,0,3,0,4,0,0,7,1
Ukraine,0,0,0,0,6,9,0,0,0,1,0,1,0,0,4,1,0,0,0,1
Equatorial Guinea,0,0,0,0,0,0,0,1,0,3,2,3,1,0,1,1,0,0,0,0
Albania,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
Andorra,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,1,2,6,3,3,1,1,0,0,0,2,5,1,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
Armenia,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0
Botswana,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,4,3,16,10,11,1,0,0,9,0,0,1,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0
Costa Rica,0,0,0,0,45,79,21,0,0,0,0,0,0,1,3,1,0,0,0,0
Croatia,0,0,0,0,3,0,0,4,3,3,0,0,0,2,4,0,0,0,0,0
Cyprus,0,0,0,0,94,123,56,2,1,2,162,141,1,7,0,3,0,0,0,0
Czech Republic,0,0,0,0,3,0,0,4,0,18,18,23,3,0,0,0,0,0,0,0
Denmark,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,57,39,26,51,13,0,0,0,0,0,6,0,0,0,0,0
Greece,496,0,0,0,10,12,10,17,9,4,0,0,15,7,0,0,0,0,0,0
Guinea,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Guyana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,1,10,0,0,1,5,2,2,2,16,18,8,7,2,2,0
Indonesia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,36,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,226,457,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,4,0,0,1301,605,304,217,102,60,37,20,8,1,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,17,23,4,0,0
"Libya, State of",0,0,0,0,0,0,11,13,4,0,0,2,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0
Mauritius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,5,2,4,1,0
Guinea-Bissau,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,5,0,0,0
Russian Federation,0,0,121,0,220,670,433,192,74,122,51,26,101,22,36,34,15,69,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
Senegal,1,0,0,0,3,3,5,1,4,3,3,2,2,1,0,0,0,0,0,0
Sierra Leone,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,5,1,4,0,5,0,5,0,0,0,1,0,0,0,0,0
Sudan (before 2012),0,1,13,0,2,6,14,15,35,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,13,18,2,18,7,0,1,0,3,0,0,0,0,0,0,0
Switzerland,0,0,0,0,61,54,97,140,177,192,61,97,56,45,21,36,30,17,0,0
Syrian Arab Republic,0,0,0,0,0,0,2,5,20,1,0,0,0,0,0,0,0,0,0,0
Thailand,445,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,7,3,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,16,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Egypt,0,2,0,0,14,30,12,10,7,9,1,0,2,0,0,2,2,6,1,0
Uzbekistan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,0,52,1,0,5,16,49,91,65,172,228,307,78,0,0,0,1,0,0,0
Zambia,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
HHI,0.246472803,0.389630945,0.499665988,0.317302886,0.673435712,0.765780654,0.809223334,0.817011662,0.824503255,0.800180878,0.799551187,0.788220873,0.779398657,0.742159186,0.746666359,0.737621599,0.721792673,0.772833031,0.691041748,0.716231495
