Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Israel,15,0,0,83,107,137,85,41,132,185,63,14,20,18,22,24,43,102
"Korea, Republic of",35,46,625,243,810,211,535,738,839,431,518,119,116,50,20,14,85,93
Bermuda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90
"Hong Kong, China",125,11,300,95,23,8,35,96,44,109,60,11,53,14,13,33,8,76
Japan,37,67,175,48,194,1421,1392,259,93,62,615,119,17,23,100,42,85,76
Sweden,220,40,100,111,129,306,639,169,102,207,20,156,18,23,38,243,125,74
Namibia,315,0,0,277,1848,524,824,1343,428,349,60,64,53,461,51,24,15,49
Poland,0,0,0,0,0,0,8,3,0,10,52,26,164,143,42,34,4,45
Viet Nam,0,0,29,0,1,20,32,168,100,101,64,20,30,144,25,3,84,38
Denmark,1,0,4,202,199,47,36,51,71,95,38,18,11,9,30,14015,26,34
Lebanon,11,1,162,34,115,117,65,100,93,104,41,51,39,1421,58,57,15,20
Canada,29,0,4,37,2,13,54,48,64,24,1,16,21,7,133,3,8,15
Congo,3,5,0,86,808,690,297,207,78,7,19,0,69,0,20,15,29,15
Switzerland,16,7,18,346,57,87,44,157,240,152,142,113,145,71,79,32,46,15
Malaysia,0,0,3,0,8,53,34,34,0,15,2056,301,9,45,1,5,7,11
Qatar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11
Austria,0,4,0,8,5,40,12,12,108,8,2,3,20,4,2,2,20,10
Latvia,0,0,0,0,14,7,9,14,30,14,30,18,3,3,8,9,14,8
Ecuador,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,7
Ethiopia,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,0,1,6
Hungary,0,0,0,0,0,9,0,19,49,0,7,0,7,0,4,4,14,6
Mexico,0,0,0,31,0,0,3,24,22,8,3,2,45,45,66,22,6,6
Guinea,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4
Mauritania,0,0,0,5,43,0,5887,0,0,0,0,0,0,0,0,0,0,4
Mauritius,0,0,0,0,0,0,0,0,1,6,1,0,0,1,5,0,0,4
Nigeria,7,0,194,6,1,3,3,85,18,1,1,2,3,5,10,1,2,3
Australia,1,4,0,239,0,24,3,4,3,2,0,0,0,7,121,0,2,2
"Congo, Democratic Republic of the",0,0,0,13,0,0,1,1,1,0,0,0,4,1,1,42,3,2
Greece,0,0,0,18,0,0,1,0,0,0,8,0,0,2,3,2,0,2
Ireland,0,0,0,1,0,0,0,0,0,9,0,117,2,0,1,1,0,2
Pakistan,0,0,0,0,1,0,1,0,0,1,1,0,0,2,21,3,10,2
Sao Tome and Principe,0,0,0,0,0,0,0,3,2,20,0,0,0,0,0,0,0,2
"Macao, China",0,0,0,0,0,0,0,0,12,0,3,0,0,0,24,1,0,1
"Taipei, Chinese",0,4,7,1,17,4,6,17,1,6,22,0,13,25,22,17,2,1
Peru,0,0,0,138,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Thailand,0,129,159,48,20,23,77,137,37,34,3,4,1,0,0,3,2,1
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,128,6,36,6,0,1,0,0,0
Cocos (Keeling) Islands,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,2,186,16,0,0,0,0,0,0,0,11,0,0,1,0
Gibraltar,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,0,0
Nauru,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitcairn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,14,0,0,0,12,0,0,0,0,0,0,2,0,0,0
Azerbaijan,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,30,0,0,73,2,0,13,0,0,0,0,0,3,4,0,1,0
Bahamas,0,0,9,0,2,3,23,0,1,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Belize,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,19,0,75,166,18,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cameroon,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Sri Lanka,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,116,0
Chile,0,0,0,0,0,0,0,0,0,2481,3,0,0,0,11,0,0,0
Colombia,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,61,1,0,4,0,4,0,0,23,1,0,3,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,1,13,0,0,8,4,3,0,0,0,0
Finland,0,0,0,5,0,0,9,58,67,5,0,1,0,0,1,0,2,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gabon,0,0,0,10,0,2,9,0,14,1,2,0,0,0,4,31,0,0
Ghana,0,0,0,44,2294,128,112,17,143,401,4,0,0,0,1,0,1,0
Guyana,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0
Indonesia,0,0,0,307,26,17,23,3,27,8,2,0,1,1,1,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
Iraq,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,669,1207,324,10,0,0,0,2,8,0,0,30,0,38,0,0,0
Jordan,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Kenya,0,1,0,1,0,1,0,0,0,5,0,0,1,0,3,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Kyrgyzstan,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,16,2,0
"Libya, State of",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Luxembourg,4,0,3,8,1,0,0,7,3,0,0,0,0,9,0,0,3,0
Malta,0,0,0,23,0,0,0,11,22,19,0,9,0,4,0,0,1,0
Montenegro,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,1,11,1,5,0,0,0,1,0,1,0,0
Mozambique,0,0,0,0,0,0,1,0,1,0,10,0,4,2,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Zealand,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,2,1,70,0,0,42,31,9,1,8,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Paraguay,0,2,0,6,0,2,0,0,0,51,0,0,0,3,0,0,0,0
Philippines,0,0,0,0,333,0,0,0,51,7,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,9,0,2,0,1,0,0,0,0,0,3,0,0,0
Russian Federation,15,0,12,43,0,3,0,157,6,3,0,13,24,0,3,0,4,0
Saint Vincent and the Grenadines,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,4,33,11,0,0,0,0,0,0,0
Slovakia,0,0,5,1,0,0,0,0,0,0,0,171,0,0,0,0,0,0
Slovenia,0,0,0,0,0,1,27,0,0,0,0,3,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,3,0,3,7,3,31,18,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,811,12,1,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Tunisia,695,490,643,330,1069,3236,1486,2981,305,22,0,114,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ukraine,0,0,0,1,0,0,5,3,0,0,25,0,0,0,1,0,0,0
Egypt,0,0,0,0,8,9,0,0,6,15,0,3,43,0,0,31,0,0
"Tanzania, United Republic of",0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Uruguay,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HHI,0.388201369,0.309122771,0.344847877,0.569073248,0.301229651,0.544429686,0.439691652,0.283303281,0.272382337,0.648194266,0.454509775,0.341018514,0.416574397,0.410122656,0.450073384,0.317073765,0.334225135,0.395487962
