Code,2013,2014,2015,2016,2017
72,0.06022020247794192,0.026517298578240003,0.14195261556603955,0.007615213941609089,0.02581258898844082
73,0.000403005081389862,0.00016613270726215798,0.00025090133808608397,0.000163391612545805,0.002834474638178532
74,0.000123421,0.0,0.0,2.81e-06,6.32e-05
76,0.000326420140074336,0.00031710739059774497,0.00047196,7.565100143833999e-05,0.000282461551711911
78,0.0,0.000447863,0.0,0.0,0.0
79,0.0,0.000179726653820989,0.0,0.0,3.45e-05
82,0.001040105351096238,0.00048139190053121005,0.000210588775691756,8.811204565941799e-05,0.0016833969225826101
83,0.00298890244639271,0.003957774094134586,0.003153542310446368,0.00266748472979703,0.00577722701101896
84,0.019454329754890254,0.00792190364775446,0.009512387066871311,0.009928494739257023,0.012489543793540508
85,0.01246732331884515,0.0108898080737292,0.013837925492714398,0.0038602348804889102,0.04353049530418341
