Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Equatorial Guinea,0,18,0,3,1931,6,0,0,0,0,0,4797,0,0,0,0,0,0
Gibraltar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,56,12,0,122,0,0,294,43,0,0,0,0,0,0,0
Bahamas,0,0,0,0,0,0,0,0,0,0,0,4320,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,330000,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Botswana,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,12,0,0,240,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,34,0,0,0,0,0,0,31,0,0,0
Belarus,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,5,32,0,1,216,775,220,0,0,0,0,0,0
Canada,0,0,0,0,116,0,20,106,619,129,250,0,0,16,0,0,1,0
Cabo Verde,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Chile,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,33,3,0,0,0,0,0,0,27,2,0,0,0,0
Benin,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Finland,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0
"Palestine, State of",0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,1305,0,13,3407,0,0,0,0,606,0
Guyana,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,5,0,0,0,41,0,0,0
Ireland,0,0,0,61,197,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,28,0,0,0,1,24,0,0,0,0,0,0,0,0
Côte d'Ivoire,54,363,0,0,0,0,0,0,0,0,0,63052,0,0,0,0,156,0
"Korea, Republic of",18,32,205,28,210744,57,2066524,0,3777214,181,28,52,0,315,0,0,0,0
Lebanon,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Latvia,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0
Lithuania,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,19,0,0,0,37,1065,274,345,0,0,0,0
Malta,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,2518,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,2,0,94484,0,0,0,0,0,0,0
Mozambique,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0
New Zealand,1,0,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0
Nigeria,0,0,14,0,0,350,0,0,0,0,0,0,0,50,0,0,0,0
Pakistan,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,7,1684,0,0,0,0,0,11,11655,98,0,0,25,6965,0
Peru,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,13750,13750,17048,0,0,0,22,0,1,60,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russian Federation,0,0,419,0,63,0,0,0,0,0,0,0,0,0,0,0,143,0
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,240,0,0,0,7014,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,17,7,0,0,2,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slovenia,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0
Türkiye,0,0,0,3,0,0,0,8902,0,506,565,0,0,0,0,0,4,0
Ukraine,0,0,0,0,18,0,205,0,0,0,0,8,0,0,0,0,0,0
Egypt,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HHI,0.53799145,0.287534298,0.179622225,0.425888412,0.525622038,0.765846224,0.94504769,0.85621239,0.880542328,0.310346557,0.678661079,0.180077838,0.291860998,0.945071514,0.975005576,0.473742393,0.240237366,0.283209008
