Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Morocco,3730,1082,761,1395,1305,2014,3541,3122,1803,2600,773,1199,1135,564,950,290,325,370
Tunisia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Ghana,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4612,136,597,233
Oman,31,0,0,0,0,0,0,0,0,0,0,0,0,0,144,167,63,181
Türkiye,0,0,153,14,126,597,457,626,261,0,0,32,350,186,746,21,260,160
"Iran, Islamic Republic of",16,125,0,0,0,0,0,0,0,0,0,0,0,0,182,175,476,146
Indonesia,0,0,1152,156,0,24,96,817,92,1460,158,1,0,0,52,113,115,130
Thailand,63,45,2038,464,4030,2392,156,3240,1747,0,0,219,236,115,62,78,119,129
Austria,0,0,0,203,137,34,0,105,62,134,0,0,94,70,58,106,47,124
Egypt,0,0,0,71,581,394,557,354,191,487,70,124,224,178,308,51,158,112
Paraguay,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96
China,6679,1275,45,1528,991,1430,636,2857,4465,2554,544,57,36,265,244,1,183,90
Viet Nam,0,0,0,0,0,0,10,0,326,7,100,96,14,0,262,27,126,85
"Congo, Democratic Republic of the",53,0,0,81,0,12,6,0,272,30,14,13,0,0,3,3,14,69
Italy,1322,532,13,118,88,134,167,816,560,618,327,50,365,104,183,47,100,55
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,3,105,0,103,0,47
Lebanon,263,2,408,64,23,203,175,209,711,1285,97,123,51,181,94,34,29,29
Peru,0,0,0,82,67,66,60,164,0,56,0,50,52,54,0,29,0,29
Lithuania,1530,0,0,0,0,0,0,0,1,0,0,0,58,101,202,344,68,18
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zambia,0,8,123,19,28,48,22,18,0,40,3,0,0,3,11,9,1,6
Turks and Caicos Islands,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1
Nigeria,0,0,0,12,0,0,1,0,4,0,0,0,1,2,0,1,1,1
Pakistan,0,0,0,0,0,0,0,0,40,0,0,0,0,58,999,0,26,1
Equatorial Guinea,0,0,0,0,54,117,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,428,4019,24,36,116,3,0,8,0,0,0,0,0,241,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0
United States Minor Outlying Islands,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Andorra,0,0,0,537,245,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,212,0,0,0,0,0,0,0,0,0,0,41,0,0,0
Azerbaijan,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0
Australia,0,0,0,93,246,0,40,0,379,0,0,3,44,54,0,0,75,0
Bahamas,0,0,0,0,3,0,6,15,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,13,82,215,0,0,0,0,0,0,0
Barbados,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,38,44,322,155,0,5,0,8,0,0,0,0,0
Sri Lanka,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,38,0,0,0,0,0,453,0,0,0,0,0,0,0,0
Colombia,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,27,0,0,69,0,0,0
Cuba,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,45,11,123,0,0,0,0,0,0,115,0,0,0,0
Czech Republic,0,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,98,0,0,0,0,0,0,0,0,0,0,250,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,8,0,0,0,41,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,97,0,64,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0
"Hong Kong, China",631,0,1953,0,0,0,0,0,0,0,0,0,0,1485,197,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,137,0
Iceland,0,0,0,0,296,0,0,0,2071,105,60,0,0,0,106,0,144,0
Iraq,0,0,0,0,85,0,94,0,0,0,0,0,0,0,0,0,0,0
Israel,4,0,0,173,3,17,2,1,1,2,0,0,1,0,9,0,0,0
Côte d'Ivoire,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,72,69,0,0,1,0,0,0,0,0,0,0,0,0,0
Kenya,5,0,0,15,0,47,0,0,0,3,0,0,0,12733,0,0,0,0
"Korea, Republic of",0,0,2,0,14,1,1,0,8,0,0,0,0,0,1,0,0,0
Kuwait,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,442,0,0,0,597,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,58,0,0,0,0,0,88,0,0,0,1328,317,0,0,0
Luxembourg,0,0,0,176,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0
Malta,0,0,0,297,0,0,0,0,0,0,0,0,108,2150,2861,123,0,0
Mauritania,0,0,0,164,4285,2523,0,0,574,8,0,0,0,0,0,0,0,0
Mauritius,0,0,0,420,4206,1692,0,0,0,0,7,2,6,0,0,0,0,0
Mexico,0,0,0,0,1120,1146,1833,1628,61,2,0,0,0,0,0,1054,0,0
"Taipei, Chinese",0,0,0,844,0,34,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,22,0,0,0,0,0,176,0,36,0,0
Niger,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,17,9,18,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,1,0,0,0,177,0,0,9,0,0,223,205,0,0,0
Philippines,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,301,486,0,504,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,58,70,348,0,0,25,10,0,0,0,0,0,0,0,0,0,0
Senegal,45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
Singapore,834,3298,224,39,2031,620,323,199,1665,1841,952,226,1298,2010,1688,869,42,0
Slovakia,0,0,0,62,0,0,0,0,0,0,0,0,0,25,66,177,0,0
Slovenia,72,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0
Zimbabwe,0,0,37,130,173,89,284,0,48,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,99,8,0,0,0,0,0,0,0,0,0,0,0,1,0
Switzerland,203,28,65,839,169,379,0,644,338,0,0,0,0,0,0,0,152,0
Syrian Arab Republic,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,141,518,4002,1578,147,0,51,176,235,126,158,61,0
HHI,0.144964462,0.161673378,0.165144031,0.222262451,0.221775344,0.236148917,0.309055139,0.239360245,0.265989402,0.429465119,0.4694255,0.617681666,0.626468887,0.308854745,0.278600256,0.267646566,0.292592499,0.275794599
