Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Western Sahara,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,61,0,0,4,0,0,0,0,97,0,0,0,0,0,0
Wallis and Futuna Islands,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Albania,0,0,0,61,1,1,30,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,46,20,2,11,1,0,1,0,16,0,0,0,0,0,0
Andorra,0,0,0,46,0,0,0,0,0,115,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,46,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Azerbaijan,0,0,0,51,36,12,31,7,0,9,0,0,2,14,0,0,0,0
Argentina,0,0,0,139,57,425,622,993,46,41591,23155,19867,11868,2523,0,0,0,0
Australia,0,0,0,79,27,14,150,140,52,8,82,51,149,22,0,0,0,0
Austria,0,0,0,61,88,0,4,339,207,14,0,0,87,22,0,0,0,0
Bahamas,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,31,0,0,39,14,0,138,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,140,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Armenia,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,108,3168,1443,3970,6790,2483,151404,80643,80890,76838,25949,0,0,0,0
Bermuda,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,46,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,31,0,0,0,0,0,914,1095,1155,150,0,0,0,0,0
Botswana,0,0,0,31,0,15,0,30,6,0,9,37,13,9,0,0,0,0
Brazil,0,0,0,739,26360,16627,32566,50737,33117,349568,121884,230320,246208,56044,0,0,0,0
Belize,0,0,0,46,0,0,0,0,0,47,0,0,0,0,0,0,0,0
Solomon Islands,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,31,10,0,0,12,0,0,0,0,18185,59,0,0,0,0
Myanmar,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Burundi,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,46,0,0,0,0,0,180,0,0,84,91136,0,0,0,0
Cambodia,0,0,0,31,0,0,0,0,0,56,107,461,0,0,0,0,0,0
Cameroon,0,0,0,37,18,7,8,21,0,2,35,6,1332,0,0,0,0,0
Canada,0,0,0,79,222,1066,236,300,552,2942,1113,4133,2520,1180,0,0,0,0
Cabo Verde,0,0,0,31,0,1,0,24,13,2,0,0,0,7,0,0,0,0
Cayman Islands,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,31,0,0,4,18,0,0,2,0,0,0,0,0,0,0
Chile,0,0,0,54,0,2,25,0,0,8398,0,0,1030,0,0,0,0,0
China,0,0,0,102,13454,4301,5668,33263,11944,50546,142708,413034,179286,104298,0,0,0,0
Colombia,0,0,0,24,0,0,12,12,0,5,30,0,3,0,0,0,0,0
Comoros,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayotte,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,104,49,68,61,24,9,113,377,1955,2816,716,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,38,0,35,9,17,13,8,961,14,0,108,0,0,0,0
Cook Islands,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,15,0,0,5,0,0,8,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,256,173,1787,1257,818,0,0,0,0
Cuba,0,0,0,16,1681,204,0,5,0,12,0,23,9,14,0,0,0,0
Cyprus,0,0,0,31,0,0,0,0,0,3,65,194,294,38,0,0,0,0
Czech Republic,0,0,0,15,4,2,14,0,0,199,16,64,6,0,0,0,0,0
Benin,0,0,0,46,0,0,0,28,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,339,319,299,73,3446,1823,5085,2979,1715,84,26,0,0,0,0
Dominica,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,15,0,11,0,101,7,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,27,0,0,0,0,0,0,0,0,22,0,0,0,0,0
El Salvador,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,61,34,3,13,52,0,5,31,9,3,0,0,0,0,0
Eritrea,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,61,0,0,0,6,0,0,3,0,0,0,0,0,0,0
Faroe Islands,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,61,0,0,97,0,0,0,0,0,52,0,0,0,0,0
France,0,0,0,1578,4630,1670,18329,10029,2320,9585,24434,25125,54889,28716,0,0,0,0
French Polynesia,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,61,33,3,15,21,24,0,21,0,42,0,0,0,0,0
Georgia,0,0,0,46,0,7,0,22,0,1334,0,0,367,72,0,0,0,0
Gambia,0,0,0,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Palestine, State of",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,206,494,439,7932,867,1652,3190,4250,2405,7684,1636,0,0,0,0
Ghana,0,0,0,1908,12,4,0,15,9,0,0,9,35,8,0,0,0,0
Kiribati,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,31,0,8,19,14,6,7,5,0,0,0,0,0,0,0
Greenland,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,15,1,0,8,0,0,0,0,6817,0,0,0,0,0,0
Guinea,0,0,0,15,2,0,0,0,0,829,4,17,1,0,0,0,0,0
Guyana,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,32,53,1324,115,113,4182,11409,183,15302,842,235,0,0,0,0
Hungary,0,0,0,17,0,541,0,34,2,471,229,0,0,33,0,0,0,0
Iceland,0,0,0,15,12,88,0,8,0,2283,911,258,0,0,0,0,0,0
Indonesia,0,0,0,49,124,32,186,228,47,99566,66830,43639,72043,17475,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,80,102,0,0,0,0,0,0
Iraq,0,0,0,31,0,0,0,5,0,87,0,0,0,0,0,0,0,0
Ireland,0,0,0,15,0,23,77,0,0,18721,5731,3061,4286,453,0,0,0,0
Israel,0,0,0,15,394,3020,574,160,2314,1938,374,52191,18471,281,0,0,0,0
Italy,0,0,0,181,321,526,542,185,24,18084,4096,5194,103483,1791,0,0,0,0
Côte d'Ivoire,0,0,0,15,37,405,170,0,0,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,15,7,10,15,30,0,0,0,3,6,0,0,0,0,0
Japan,0,0,0,46,133,8,132,793,1724,38383,0,43,132,387,0,0,0,0
Kazakhstan,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,15,0,0,0,0,0,533,349,815,100,65,0,0,0,0
Kenya,0,0,0,15,0,22,0,31,1,15881,1117,3174,13765,12686,0,0,0,0
"Korea, Republic of",0,0,0,15,23,22,64,888,1888,582,4924,39214,5622,0,0,0,0,0
Kuwait,0,0,0,15,2,0,0,0,0,7,10,11,13,0,0,0,0,0
Kyrgyzstan,0,0,0,15,0,0,0,0,0,159,2,359,10,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,46,0,35,1,134,0,2518,940,623,838,585,0,0,0,0
Lesotho,0,0,0,46,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,15,0,0,0,0,0,0,493,0,0,141,0,0,0,0
Liberia,0,0,0,46,0,0,8,0,0,0,351,5,10,9,0,0,0,0
"Libya, State of",0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,46,0,0,0,0,0,0,49,34881,2042,389,0,0,0,0
Luxembourg,0,0,0,47,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,46,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Madagascar,0,0,0,15,15,56,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,15,0,0,0,36,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,15,21,48,1632,695,53,173113,216870,118405,187669,31226,0,0,0,0
Maldives,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,15,0,0,0,0,0,295,0,5,0,115,0,0,0,0
Malta,0,0,0,15,0,386,10,343,0,0,316,454,230,0,0,0,0,0
Mauritania,0,0,0,15,0,3,0,0,0,36165,97,0,41,83,0,0,0,0
Mauritius,0,0,0,15,0,0,0,0,0,0,170,283,39,110,0,0,0,0
Mexico,0,0,0,15,33,0,454,91,7,3,1101,0,2379,154,0,0,0,0
"Taipei, Chinese",0,0,0,31,0,11,0,0,0,0,3,0,4007,743,0,0,0,0
Mongolia,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,0,1902,0,0,0,0,0,0
Montserrat,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,15,13,0,0,0,48,11232,9594,3577,7486,674,0,0,0,0
Mozambique,0,0,0,17,1544,5,68,56,33,14,6,140,1168,1045,0,0,0,0
Oman,0,0,0,15,0,0,9,0,0,389,196,0,7,0,0,0,0,0
Namibia,0,0,0,234,918,1383,368,440,146,1550,45,1040,984,988,0,0,0,0
Nepal,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,169,157,1543,1714,2248,494,37728,19574,61604,25737,8283,0,0,0,0
Netherlands Antilles,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,31,0,0,0,0,0,34820,14884,12030,26078,2303,0,0,0,0
Nicaragua,0,0,0,15,0,0,0,0,0,0,0,9470,0,0,0,0,0,0
Niger,0,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,83,289,1,34,272,11,22,14,129,24,46,0,0,0,0
Norway,0,0,0,133,549,1067,108,190,60,0,31,227,45,0,0,0,0,0
Pakistan,0,0,0,15,2,0,33,3,25,1898,7410,23321,8739,388,0,0,0,0
Panama,0,0,0,16,0,81,0,11,0,0,39286,27,187,0,0,0,0,0
Papua New Guinea,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,15,8,0,0,0,0,0,245,1369,0,0,0,0,0,0
Peru,0,0,0,15,362,43,18,14,24,49,17,24,8,0,0,0,0,0
Philippines,0,0,0,61,170,0,0,19,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,34,0,0,23,112,0,0,844,4893,2872,42,0,0,0,0
Portugal,0,0,0,643,5495,13309,16613,32994,34422,181823,113685,172491,278377,80497,0,0,0,0
Guinea-Bissau,0,0,0,15,0,0,0,0,10,34,41,0,0,0,0,0,0,0
Timor-Leste,0,0,0,15,3,0,0,0,0,149,504,3,0,39,0,0,0,0
Qatar,0,0,0,15,25,62,35,47,25,0,0,38,100,0,0,0,0,0
Romania,0,0,0,15,10,0,29,81,31,0,0,70,0,15972,0,0,0,0
Russian Federation,0,0,0,61,62,2251,50,34,8308,16046,10022,364563,27613,5300,0,0,0,0
Rwanda,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,0,0,0,15,0,0,0,0,0,0,0,103,0,29,0,0,0,0
Anguilla,0,0,0,46,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Saint Lucia,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,31,6,0,18,0,11,0,0,40,6,0,0,0,0,0
Saudi Arabia,0,0,0,46,1602,0,30,5263,0,4,865,3180,993,1157,0,0,0,0
Senegal,0,0,0,15,11,0,62,207,127,0,52,537,1719,399,0,0,0,0
Serbia,0,0,0,15,208,0,11,13,0,2734,2371,54,664,0,0,0,0,0
Seychelles,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,15,0,0,5,0,0,0,0,2,0,0,0,0,0,0
India,0,0,0,209,2042,1425,4161,6413,8413,46876,43426,47974,48175,29022,0,0,0,0
Singapore,0,0,0,194,95,188,181,1659,12,1616435,846824,176408,32661,5550,0,0,0,0
Slovakia,0,0,0,15,0,0,0,857,12,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,31,553,2619,5122,5975,3426,12611,3540,25774,17002,143,0,0,0,0
Slovenia,0,0,0,15,0,41,0,0,0,6890,1666,347,267,43,0,0,0,0
South Africa,0,0,0,181,16454,15258,28050,31392,38994,61266,33479,43217,50333,20191,0,0,0,0
Zimbabwe,0,0,0,15,0,1,8,45,3,0,633,4,4,697,0,0,0,0
Spain,0,0,0,82,124,11929,3602,288,6357,26081,14378,32566,134311,6286,0,0,0,0
Sudan,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,31,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,31,0,0,0,0,0,0,73,0,0,0,0,0,0,0
Eswatini,0,0,0,31,0,0,0,0,0,119,6043,0,153,0,0,0,0,0
Sweden,0,0,0,61,33,70,228,9,43,916,55,6166,297,1042,0,0,0,0
Switzerland,0,0,0,87,11,1827,131,489,147,8,1933,369,67720,0,0,0,0,0
Syrian Arab Republic,0,0,0,31,0,0,0,0,0,47,0,85,0,0,0,0,0,0
Tajikistan,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,31,102,1379,3339,363,0,243114,144752,167952,237346,60987,0,0,0,0
Togo,0,0,0,31,0,0,17,0,0,0,81478,0,0,0,0,0,0,0
Tonga,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,31,3,13,11,0,16,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,114,75,19,134,204,1762,39975,7211,10662,17732,11243,0,0,0,0
Tunisia,0,0,0,15,0,8,90,0,7,0,1,273,187,0,0,0,0,0
Türkiye,0,0,0,15,0,0,185,234,3,6127,6009,8288,12821,2465,0,0,0,0
Turks and Caicos Islands,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,15,1,0,0,0,30,0,0,2,0,37,0,0,0,0
Ukraine,0,0,0,15,0,2202,2201,137,821,125,310,3664,7041,273,0,0,0,0
"Macedonia, North",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,66,270,941,94,142,211,4628,24256,26630,1219,0,0,0,0
United Kingdom,0,0,0,399,4077,1211,2578,1518,1823,1794,6447,13942,7979,7431,0,0,0,0
"Tanzania, United Republic of",0,0,0,31,4,0,7,33,20,18,1,3,1,0,0,0,0,0
United States of America,0,0,0,2090,2975,11868,12559,10921,10999,200174,35499,408039,50693,23575,0,0,0,0
Burkina Faso,0,0,0,15,0,0,0,3,0,0,4,0,0,0,0,0,0,0
Uruguay,0,0,0,15,0,6,0,19,122,495,1478,1734,789,0,0,0,0,0
Uzbekistan,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,25,12,3,27,35,22,26,0,11,6,0,0,0,0,0
Samoa,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,15,34,9,3,6,7,8,193,513,2269,707,0,0,0,0
HHI,0,0,0,0.169677725,0.313207507,0.22426532,0.257913307,0.291279497,0.273768562,0.41448859,0.361454286,0.215083636,0.183991026,0.198027351,0,0,0,0
