Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Lebanon,0,3,0,444,16,5,2,1,12,53,24,0,0,0,1,3,0,5
Tunisia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Philippines,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,3
Austria,0,0,0,0,0,2,0,0,49,0,0,0,8,0,0,0,0,2
New Zealand,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,2
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Japan,0,279,0,544,57,2,24,12,3,15,9,0,1,1,0,1,6,1
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Australia,0,0,0,0,0,0,0,0,0,7,0,0,1,0,16,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,233,12,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0
Pitcairn,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,165,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1401,0,0
Bahamas,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,1,11,252,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,38,16,0,0,0,0,0,1619,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cyprus,0,0,0,0,150,0,0,15,0,21,0,0,38,0,0,0,0,0
Ecuador,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Finland,0,0,0,43,0,0,102,158,70,75,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,20,0,3,1,0,4,7,8,0,1,0,9,1,0
Indonesia,0,0,0,0,4,124,0,0,0,33,0,0,47,1,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Côte d'Ivoire,0,70,4,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0
Kenya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
Luxembourg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,1,1,0,85,109,0,0,0,0,0,3,0
Mali,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,1,9,2,4,0,0,12,0,0,0
Mauritania,0,0,0,52,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Mauritius,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,316,246,1,2,2,2,2,0,0,0,0,0,1,5,0,0,0
Morocco,0,0,0,2,0,0,0,0,1,0,0,2,0,0,3,0,0,0
Mozambique,0,0,44,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
Nigeria,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Panama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,85,0,7,0,0,0,0,9,0,0,15,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slovenia,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
Switzerland,0,27,0,93,39,7,23,10,10,6,142,25,36,3,1,2,47,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Thailand,203,103,156,3019,92,32,14,17,3,1,0,0,4,18,22,11,0,0
Togo,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0
HHI,0.363207044,0.196980673,0.296415271,0.26362042,0.255765992,0.248196165,0.334526723,0.304302097,0.307237168,0.378612405,0.419687831,0.413162713,0.295322823,0.605539371,0.620577893,0.579491654,0.577141746,0.514858054
