Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Colombia,0,0,0,0,0,0,0,158,125,234,558,316,0,0,0,0,0,677
Congo,136,250,0,461,157,1946,2959,3366,1052,255,524,142,492,223,399,238,83,553
Uruguay,13,950,39,3655,2601,1650,2403,2914,3695,3967,1283,846,527,1211,1245,0,551,465
Chile,0,0,51,431,3185,978,1083,3280,2928,2418,802,916,381,389,183,245,58,464
Mexico,0,0,0,2,1456,592,6208,11018,5453,952,239,216,348,344,55,174,164,461
Slovenia,0,0,0,0,0,0,0,0,0,298,0,0,0,0,16,0,0,441
Sweden,0,0,0,27,0,0,116,0,154,519,0,0,51,26,297,125,45,432
Denmark,0,0,221,0,114,186,349,218,86,716,176,0,43,56,21,887,232,408
Jordan,200,0,0,0,0,50,23,77,0,42,89,0,0,0,0,0,30,338
Sudan,0,0,0,0,0,0,0,114,0,0,0,0,0,0,355,0,173,336
Eswatini,0,0,0,0,0,0,77,0,0,0,0,0,0,328,0,437,0,280
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
Croatia,0,0,0,0,0,0,0,452,178,476,86,0,118,43,25,0,11,215
Austria,0,0,0,54,0,22,141,0,41,296,1718,24,64,0,0,0,128,211
Cyprus,0,0,0,129,24,0,108,0,0,0,0,17,130,24,0,14,36,200
Greece,0,0,0,125,0,0,0,0,0,0,136,0,0,73,65,12,33,194
Morocco,0,0,0,11,0,0,0,0,297,0,0,0,0,0,0,0,0,170
Lebanon,0,0,0,1308,6949,9058,3154,4769,13522,12099,1573,7325,2967,3699,563,120,48,162
Serbia,0,0,0,62,0,0,0,0,0,0,0,0,0,77,24,0,82,116
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,55,40,16,54,79,106
Latvia,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Pakistan,0,0,0,988,0,0,27,0,0,0,0,0,0,389,0,16,51,102
Czech Republic,0,0,0,0,2,0,51,0,0,0,0,0,0,0,40,0,10,89
Belarus,0,0,91,0,34,408,580,60,0,0,0,0,56,0,0,0,15,79
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,73
Norway,0,0,0,465,0,0,36,40,8,0,0,0,0,0,0,4,0,71
Saudi Arabia,0,0,0,0,0,0,3,0,0,0,0,1,0,0,634,0,0,70
Switzerland,0,8580,16,4613,36,69,83,28,12,24,0,0,0,28,132,0,71,64
"Korea, Republic of",0,0,0,3,9,30,0,0,0,1,5,0,0,6,0,0,0,56
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Thailand,0,0,0,14,0,2,0,186,0,0,0,0,0,0,0,0,0,39
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,33
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,10,29
Panama,0,0,0,153,0,89,116,0,0,97,0,0,0,109,13,0,0,27
Finland,0,0,0,0,0,0,24,0,28,0,0,0,0,0,0,0,0,26
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Indonesia,0,0,0,214,2522,1266,1049,681,0,295,0,89,282,598,0,0,121,17
Tunisia,0,0,0,16,0,0,0,0,0,0,0,0,0,0,33,16,50,16
Egypt,0,0,0,160,0,0,0,0,0,0,0,0,0,0,58,0,0,14
"Congo, Democratic Republic of the",0,0,0,0,44,39,63,18,0,1,1,2,0,0,42,0,22,0
British Virgin Islands,0,0,0,32,0,0,0,0,0,7684,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,945,261,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,803,526,234,281,242,0,0,0,0,0,0,0,0,18,22,0,0
Nauru,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0
Norfolk Island,0,0,0,0,0,23,142,0,0,0,0,0,124,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,71,0,0,0,24,0,0,0
United States Minor Outlying Islands,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0
Angola,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,287,33,0,0,0,46,0,0,0,0,0,27,0,0,0
Azerbaijan,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,10,0,0,0,0,0,0,0,0,0,29,0,0,0
Bangladesh,0,0,0,5,0,0,0,22,0,0,0,0,50,0,0,0,0,0
Barbados,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,39,208,199,0,0,0,0,0,0,0,179,0,0,0,0
Botswana,0,0,0,1023,0,0,1020,263,512,493,330,1781,1130,376,170,0,0,0
Belize,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
Ecuador,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,450,2107,711,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,42,72,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,1278,0,0,0,0,0,207,0,0,0,0,0,0,0,0
Ghana,0,0,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0
Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Guyana,0,0,0,1372,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"Hong Kong, China",0,0,0,168,0,0,0,0,0,352,0,0,0,143,84,105,150,0
Iceland,0,0,0,0,0,0,0,63,0,1527,68,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
Iraq,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,372,71,11,49,148,99,422,204,119,0,0,33,154,79,0,0,0
Côte d'Ivoire,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,0,89,577,679,799,217,0,0,0,0,0,0,0,0,0
Japan,0,0,0,1123,0,59,10,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
Kyrgyzstan,0,0,0,44,0,0,86,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Liberia,0,0,0,38,0,0,0,0,111,121,0,0,404,374,544,44,41,0
"Libya, State of",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,132,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,13,0,0,0,0,0,197,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,168,0,0,0,0,0,0,0,0,0,1062,861,0,0,0
Mauritania,0,0,0,29,0,538,1740,2678,1355,425,80,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,10,0,0,0,0,105,48,0,0,0,0,0,0,0,0
Nepal,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0
New Zealand,0,37,0,108,434,35,3943,749,497,443,0,0,0,0,0,0,0,0
Nicaragua,0,72,0,0,0,0,79,168,33,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,6,0,0,0,0,0,0,0,0,132,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,249,364,185,51,50,156,0,71,0
Philippines,0,0,0,0,463,0,0,61,0,0,75,0,0,0,0,0,0,0
Senegal,0,19,0,0,46,0,0,200,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,113,60,0,0,0,0,56,114,0,103,25,64,0,53,0
Viet Nam,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,3,0,0
Zimbabwe,29,36,7,140,0,0,0,40,13,5,9,0,0,0,26,0,0,0
Togo,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,61,106,0
Uganda,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
Samoa,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,89,187,0,0,0,0,10,0,0,0,0,0
HHI,0.23679441,0.272744151,0.23474315,0.314931501,0.355322523,0.380342295,0.395324463,0.399115058,0.384877131,0.395561827,0.352976077,0.425095684,0.451633233,0.437096876,0.433798954,0.406173234,0.413171021,0.412242295
