Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Guinea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Iceland,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,9,7,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Israel,0,0,4,15,5,7,0,4,151,3,0,1,0,2,0,0,0,0
Côte d'Ivoire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
Kenya,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,36,1,58,7,0,0,15,0,3,1,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Luxembourg,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Taipei, Chinese",4,0,28,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Mozambique,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,3,0,0,0,0,0,58,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Anguilla,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Togo,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HHI,0.329449485,0.334181605,0.233878452,0.245178181,0.303230633,0.27396444,0.444259711,0.426147558,0.425662566,0.463451088,0.396591495,0.371726084,0.443474724,0.480554996,0.42682157,0.496151681,0.744662645,0.504974847
