Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,4
Eswatini,0,0,0,0,10,0,0,0,0,0,0,0,29,0,7,0,5,4
Finland,0,1,0,0,2,44,39,6,0,0,1,7,4,0,0,0,3,2
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Belgium,3,1,0,4,6,308,326,0,0,3,0,0,2,2,0,5,47,1
Brazil,2,0,0,0,0,0,4,0,3,1,0,0,9,0,2,71,1,1
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Samoa,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,505,21,0,0,2,0,0
Saint Helena,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Argentina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,14,8,0,0,93,145,52,0,346,0,0,1,0,0
Gambia,0,0,0,0,0,0,0,0,31,2,147,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,30,0,0,0,1,0,1,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Israel,0,1,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Malawi,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,81,0,0,0,0,0,79,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Micronesia, Federated States of",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0
Pakistan,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
Poland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Saudi Arabia,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,19,28,0,0,0,0,8,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,7,0,13,0,23,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,213,1,1,0,1,0
Sweden,34,3,2,0,3,4,0,6,4,16,9,9,110,134,37,0,0,0
Tunisia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,1,1,0
Uganda,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0
HHI,0.287342017,0.370934531,0.434317234,0.417232658,0.409826398,0.322157557,0.362508035,0.356086699,0.351580276,0.523575687,0.390224922,0.390791659,0.390323495,0.266954963,0.297271531,0.296831054,0.376262725,0.363773088
