Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Lebanon,1310,0,0,42,114,85,56,1210,184,130,12,28,79,79,20,14,114,130
Sweden,0,2,23,3,10,4,32,7,9,10,29,23,28,29,3,91,4,112
Denmark,0,6,373,19,63,91,49,128,112,152,119,22,75,49,77,126,281,94
Norway,0,1,0,109,47,76,38,64,396,181,107,101,139,120,120,343,151,94
Côte d'Ivoire,0,0,0,137,74,32,72,136,72,46,31,79,145,63,44,93,38,81
Congo,35,0,71,462,716,135,348,137,317,0,8,0,12,0,64,58,66,78
Canada,52,1187,142,20,1,13,74,123,32,148,2,0,107,121,280,81,123,67
Malaysia,0,0,215,780,680,146,722,1873,696,359,143,169,114,1641,1646,5527,1906,63
Austria,19,0,0,30,0,9,0,0,1,4,1,3,10,9,4,3,0,51
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Poland,0,0,0,1,2,3,0,3,0,1,2,4,15,6,2,3,2,30
Switzerland,21,0,80,246,153,232,270,192,327,77,42,210,248,131,137,32,8,27
Azerbaijan,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Sri Lanka,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,16,0,21
"Hong Kong, China",27,123,0,160,36,101,2,18,74,26,8,59,21,20,1,0,1,19
Nigeria,0,0,605,5,11,27,18,14,25,33,68,16,20,31,26,12,39,15
Thailand,0,392,211,99,186,40,53,42,82,44,19,27,4,31,34,212,8,15
Algeria,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,31,13
Greece,0,0,0,308,0,2,3,0,40,1,0,0,0,8,54,7,4,8
Japan,0,0,0,151,157,13,47,8,10,24,1,39,8,5,5,3,16,8
Viet Nam,0,0,4,3,3704,2232,507,24,13,28,15,8,19,5,23,13,8,7
Luxembourg,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4
Mauritania,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,10,1,4
Ecuador,0,0,0,583,0,6,0,0,0,0,95,3,0,0,0,0,0,3
Ireland,0,0,0,0,0,0,0,0,4,61,0,0,0,110,1,0,0,3
Mauritius,0,0,0,0,45,345,140,0,0,0,36,7,2,1,0,0,0,3
Senegal,0,0,0,0,0,2674,684,1,353,7,16,5,1,2,1,0,0,3
Seychelles,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3
Mexico,0,0,0,44,1,43,24,52,49,21,9,1,0,0,36,0,0,2
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bulgaria,0,0,0,3,6,27,57,0,0,6,0,0,9,0,0,0,0,1
Finland,0,0,0,31,2,0,0,0,0,3,0,0,0,0,0,2,0,1
Israel,0,0,0,7,30,21,23,48,169,9,6,20,9,40,7,11,26,1
Romania,0,0,0,0,0,0,10,0,0,0,0,24,0,0,0,0,0,1
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Cameroon,0,0,0,1,0,0,174,0,0,4,1,3,0,1,0,0,0,0
Gabon,0,0,0,38,73,0,0,0,0,0,6,0,0,0,5,35,19,0
Kuwait,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
British Indian Ocean Territory,0,0,0,0,0,0,0,2,90,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,1,1959,17,25,12,1,0,0,0,0
Equatorial Guinea,0,0,34,13,846,107,0,389,0,0,0,0,0,0,0,0,25,0
Falkland Islands (Malvinas),0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,15,35,23,0,0,0,195,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
United States Minor Outlying Islands,0,0,0,278,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,387,4129,1640,1056,1175,2220,5057,1732,734,0,2,47,937,140,21,1,0
Australia,0,0,0,182,0,0,44,0,171,373,258,283,441,66,79,3,0,0
Bahamas,0,0,18,0,1,0,13,15,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,5,0,1,0,0,0,0,0,0,20,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,12832,0,4,0,0,0,0,0,0
Colombia,0,0,0,382,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Costa Rica,0,0,0,4,0,0,0,101,0,0,0,1,0,0,0,4,0,0
Croatia,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,0
Cyprus,0,0,0,0,14,0,0,0,0,170,0,0,0,0,0,0,5,0
Czech Republic,0,0,0,39,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0
Estonia,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,94,0
Ghana,0,0,6,0,13,0,1,10,0,58,0,0,1,23,14,4,30,0
Guinea,0,0,0,0,0,0,0,0,147,64,0,24,0,0,1,0,0,0
Guyana,0,0,0,3,4,0,0,0,0,0,0,0,98,0,0,0,0,0
Haiti,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,200,0,0,6,0,2,66,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Iraq,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Jordan,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,4,0
Kenya,0,0,0,11,344,527,3096,1315,350,0,0,0,74,0,0,6,0,0
Kyrgyzstan,0,0,0,64,0,0,3,2,0,18,0,0,132,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Latvia,0,0,0,4,0,3,2,0,1,0,0,1,1,77,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,2,0,0,0,0,0,93,0,0,0
Malta,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"Taipei, Chinese",0,0,0,310,1,1,8,30,10,20,0,0,1,0,0,0,0,0
Morocco,0,0,0,126,3,0,2,0,1,40,103,265,3,14,23,0,2,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
Oman,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
New Zealand,0,0,0,55,0,12,3,0,0,0,0,0,0,0,0,0,3,0
Panama,0,0,0,9,4,16,0,0,6,0,0,1,0,120,1,31,0,0
Paraguay,0,0,62,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,191,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,421,0,0,0,7,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,4,0,23,0,0,0,0,0,3,0,0,13,1,0,0,48,0
Saint Vincent and the Grenadines,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slovakia,0,0,0,39,10,11,6,0,53,0,0,8,0,4,0,1,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0
Zimbabwe,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sudan (before 2012),0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,7,0,0,0,5,0,0,1,79,0,0,0,0,0
Syrian Arab Republic,0,1241,0,1088,1503,3012,1925,13,0,38,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,1,2,2,41,1,0,0,0,0,0,2,0,0
Tunisia,0,58,0,13,463,0,16,0,101,0,0,0,16,0,4,0,199,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Uganda,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,43,0,0,0,0,48,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,18,0,0,0,560,0,0,0,0,0,0,0,4,0,0
Uruguay,0,0,440,536,0,0,0,22,0,0,0,0,0,0,0,0,0,0
HHI,0.238526329,0.234515782,0.225344315,0.219302257,0.230493791,0.252313407,0.253744768,0.275346442,0.257850639,0.252900602,0.304126768,0.278892427,0.361248425,0.312830638,0.32056281,0.309119362,0.487054043,0.491169224
