Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Pakistan,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,302,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0
Saudi Arabia,8,7,0,0,0,0,0,0,0,1,21,0,2,4,29,12,2,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Sierra Leone,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Sudan (before 2012),0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,3,0,0,0
Syrian Arab Republic,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ukraine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0
"Venezuela, Bolivarian Republic of",0,17,0,0,0,0,0,0,0,231,0,21,0,0,0,30,0,0,0,0
HHI,0.910148027,0.943049358,0.923569308,0.850472488,0.917279456,0.789698205,0.831080885,0.781054459,0.650736587,0.665702103,0.724350227,0.659244383,0.564476484,0.505989615,0.42252499,0.351506485,0.379650657,0.429351671,0.551004638,0.438522566
