Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,27,30,34
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
India,0,0,0,0,1273,1489,0,0,37,0,0,0,5,33,3,7,27,29
United States of America,13,64,192,44,62,49,22,40,19,18,24,5,3,22,12,8,11,16
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,14
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Korea, Republic of",0,0,0,244,0,7,0,29,0,0,0,0,0,0,0,0,9,11
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,7
Ethiopia,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,3,4
Honduras,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,4
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,3
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2
Cuba,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4,5,1,2
Netherlands,28,23,43,48,64,199,92,44,32,41,29,25,17,2,0,0,163,2
United Kingdom,0,0,22,8,0,0,21,0,0,0,0,2,0,2,0,0,198,2
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Namibia,0,0,0,0,15220,110,362,1,0,0,0,0,19,180,0,0,12,1
Cocos (Keeling) Islands,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,108,0,63,0,0,0,0,0,0,0,651,578,549,226,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0
Congo,3,0,0,0,44,5,0,0,0,0,0,0,3,0,0,0,0,0
Denmark,539,1807,581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,3,0,44,24,44,0,0,0,0,6,0,0,2,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,0,0,0,75,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Italy,0,0,0,2,0,4,20,29,1,6,0,0,0,0,0,7,267,0
Côte d'Ivoire,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,13,0,49,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,2919,1514,2409,311,0,0
Luxembourg,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
Morocco,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,412,0,0
New Zealand,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,5,14,0
Panama,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0
Paraguay,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,275,0,0,0,0,8,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,352,2231,0,0,0,0,52,0
Egypt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Uruguay,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.511969147,0.301730905,0.412303153,0.410359046,0.471851788,0.374110712,0.469503562,0.562521079,0.450140967,0.551798821,0.354655074,0.482375733,0.481149637,0.451239695,0.473445939,0.379027212,0.29769474,0.364299345
