Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Tajikistan,0,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0
Tonga,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Macedonia, North",0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,2,0,0,0,0,0,0,51,0,0,0,0,0,0,0
Uruguay,0,0,0,1372,2444,0,0,0,0,0,0,0,0,10017,0,7,0,0
Uzbekistan,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,98,53,0,28,0,0,0,0,1,37,10,5,0,4,0
Yemen,0,0,0,0,8275,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.260771034,0.243507779,0.232676412,0.285211788,0.295535131,0.256713332,0.245072397,0.247514618,0.269109144,0.291984015,0.274712633,0.200831364,0.304662814,0.272289557,0.30167675,0.233692652,0.288304218,0.32711075
