Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Greece,0,0,0,48,0,0,0,0,4,1,0,2,11,24,9,9,109,100
Russian Federation,0,0,41,11,0,0,0,200,0,585,130,225,445,880,2381,354,951,96
Congo,199,0,0,116,455,679,697,159,77,62,150,96,26,0,652,7,120,87
Bulgaria,0,0,0,0,561,90,0,0,0,20,0,0,0,32,0,40,0,83
Poland,0,0,0,3,0,11,0,0,41,90,99,85,676,10,21,180,5,56
Hungary,0,0,0,0,0,1,151,6,168,11,49,43,44,45,36,0,0,50
Pakistan,0,0,0,1,0,0,0,19,1,88,0,0,1,1,37,1338,81,42
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Canada,0,0,0,5,8,12,93,137,91,21,318,99,1,17,313,13,34,35
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Kenya,0,0,0,0,4,0,4,0,0,0,345,1,10,0,3,334,0,33
Sri Lanka,0,0,0,1,0,0,0,0,2,12,15,6,11,5,4,5,1,32
Zambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,32
Australia,0,0,3,982,0,0,457,0,70,0,90,253,1,0,128,0,110,30
"Macao, China",0,0,0,0,0,0,0,0,263,551,0,0,0,0,0,0,0,25
Czech Republic,0,0,0,0,0,0,0,6,0,0,0,0,38,0,18,7,9,24
Romania,0,0,0,0,0,0,0,0,0,0,283,73,0,0,1,0,0,18
Israel,0,2,241,757,201,83,289,169,262,418,74,65,99,1040,410,230,1968,17
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,111,4,17
Panama,0,0,0,18,0,4,0,261,0,0,1,0,178,39,0,0,0,14
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Nigeria,0,4,6,141,1,0,55,0,18,0,0,0,2,21,9,5,5,12
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10
"Korea, Democratic People's Republic of",0,0,3,0,0,2,0,0,0,0,7,0,0,0,0,2,0,9
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
"Congo, Democratic Republic of the",0,0,237,0,0,13,0,0,0,34,19,10,3,10,6,9,6,7
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Argentina,16,0,0,7,1102,4,12,87,203,1,0,0,0,27,0,2,72,6
Tunisia,0,1,142,17,8,8,40,0,21,78,68,32,104,132,385,43,0,5
Georgia,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
Algeria,0,0,0,4,0,0,0,0,0,0,0,66,0,0,0,0,39,3
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,163,3
Luxembourg,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Morocco,0,0,0,1109,0,0,10,0,0,0,0,18,6,0,0,195,46,1
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eswatini,0,0,0,9029,12564,2117,1923,11540,2554,0,1033,1839,7663,6071,5012,716,1358,1
Mauritania,0,35,0,2,0,0,39,0,0,0,0,452,1,0,0,1283,26,0
British Indian Ocean Territory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,0,0,0,12,0,0,0,1,18,5,0,0,0,3,0,0,0
Equatorial Guinea,0,0,0,10,3158,648,32,0,0,0,0,46,0,0,0,0,2,0
Gibraltar,0,0,0,6,183,1,0,0,0,14,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tokelau,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,12,502,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,55,0
Andorra,0,0,0,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,561,0,2,0,0,0,0,0,78,0,3,0,0,0
Azerbaijan,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,8,0
Bahamas,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Chile,0,0,0,1,0,0,0,0,0,3467,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,67,0,0,0,0,0,0,50,45,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
Cuba,0,8,0,0,250,25,0,0,0,2040,6180,73,0,0,0,0,0,0
Cyprus,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1,0
Ecuador,0,0,0,0,0,0,0,0,0,58,347,0,0,0,0,0,0,0
Finland,0,0,0,312,86,0,0,0,0,0,0,0,0,0,16,2,9,0
Ghana,0,0,0,0,0,0,0,44,67,142,8,0,7,0,2,306,0,0
Guinea,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,1,0,14,47,0,0,0,0,0,357,0,0
Iraq,0,0,0,13,0,0,0,0,0,41,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Jordan,0,0,0,2,0,4,0,0,49,0,4,0,0,0,0,0,83,0
Kyrgyzstan,0,0,0,0,0,0,20,0,0,0,0,53,0,5,1,0,0,0
Lesotho,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,4,11,0,0,0,0,0,0,0,0,49,2,0,0,0
Malta,0,0,0,0,0,0,0,7,18,24,106,0,0,0,72,0,0,0
Mexico,0,0,0,0,0,1,1,4,14,2,27,0,22,0,155,50,0,0
"Taipei, Chinese",0,0,3,16,26,123,97,12,3,23,0,138,390,0,156,3,75,0
Mozambique,0,0,100,36,34,8,0,0,0,0,208,23,23,0,0,0,0,0
Oman,0,0,0,0,0,0,46,0,0,16,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
New Zealand,0,0,0,722,0,21,63,756,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Philippines,0,0,0,0,498,0,0,8,0,0,0,0,44,0,0,0,0,0
Timor-Leste,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,3,0
Saint Vincent and the Grenadines,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saudi Arabia,0,0,0,25,129,16,74,27,165,0,0,0,2,4,0,53,75,0
Senegal,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,771,250,0,0
Slovakia,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Syrian Arab Republic,6,0,0,0,1,8,0,0,0,36,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,170,0,0,0,0,0,0,0,10,0,0,0
Ukraine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,58,0
HHI,0.262128725,0.291515477,0.321377121,0.26798792,0.303976113,0.25382841,0.287186336,0.361623155,0.275844526,0.548956715,0.229715417,0.226590573,0.2275527,0.211927241,0.224982234,0.230401255,0.191663837,0.22681319
