Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Pakistan,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Philippines,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,19,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Saudi Arabia,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Switzerland,0,1,0,0,1,0,3,0,0,0,0,0,0,0,3,4,3,0,0,0
Syrian Arab Republic,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
HHI,0.578278668,0.637376425,0.821358278,0.756056188,0.764997424,0.731295728,0.71541134,0.736372238,0.67667776,0.765485379,0.738884337,0.72262595,0.722976427,0.710631599,0.697748182,0.657746729,0.726409698,0.667186938,0.678925702,0.644828412
