Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Italy,0,0,0,0,0,1,0,0,0,0,0,101,0,0,0,0,0,0,0,0
Kenya,0,518,1184,3998,674,2239,4650,7174,29419,15624,7513,7765,4580,3774,31581,15189,7406,7310,4739,0
"Korea, Republic of",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,118,279,0,156,189,188,32,0,0,0,0,0,0,0,0,0,51,0,0,0
Madagascar,0,0,0,0,8,20,0,0,183,0,0,0,0,0,0,0,0,0,0,0
Malawi,1171,7163,4264,1458,1217,1364,1030,2573,147,438,48122,10166,29451,28322,7039,360,1629,4727,2462,0
Mauritius,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
Mozambique,0,0,58,27,17,0,639,105,1511,6832,1527,1796,2484,3373,626,8,4064,1560,1378,0
Namibia,1,42,2,54,1757,1140,0,60,2851,67687,1371,585,3145,1924,83,25,98,137,1992,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,159,282,469,264,66,44,275,47,0
Curaçao,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,164,0,0,33,78,0
Norway,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,1802,3825,3058,2705,0,808,6561,1313,1302,76,54,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,41,59,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,38,0,55,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0
Eswatini,216,482,689,556,847,972,1284,2478,811,629,223,460,1685,1500,671,1161,267,681,903,0
Switzerland,0,0,0,0,0,0,0,0,104,891,0,0,0,0,0,0,0,0,0,0
Uganda,0,16,0,0,0,0,0,0,747,48,144,4307,82,0,83,0,46,23,2,0
Egypt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,5,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",71,1643,155,2274,1125,2422,4754,8869,7543,20224,16168,10425,10894,8616,30558,14433,12073,13282,12639,0
United States of America,0,0,0,77,0,0,0,12,0,0,5,61,0,0,0,0,0,9,9,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,109,0
HHI,0.299754711,0.572204787,0.373152785,0.298262821,0.656770204,0.546590639,0.288117646,0.332641711,0.511632347,0.517378926,0.430055026,0.289605567,0.620749989,0.628593461,0.307166734,0.294677362,0.212486087,0.2414054,0.281414979,0.330956587
