code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
86,0,0,3.75E-05,0.000745015,7.27E-05,4.26E-05,0.000140364,5.66E-05,8.76E-05,0.000266416,8.88E-05,0.000101027,0.000165016,8.93E-05,0.000589167,0.000911228,0.000740967,0.000643781
87,0.021653706,0.013869044,0.017423202,0.023485872,0.019713013,0.034139379,0.035222133,0.02541909,0.015681039,0.051970666,0.015198321,0.022205121,0.019505083,0.024715874,0.032654314,0.037010839,0.024185806,0.026593077
88,0.001160682,1.52E-05,1.71E-05,0.002673106,0.012452652,0.008309963,0.007326932,0.004005759,0.016753349,0.018080505,0.004538879,0.005325764,0.002920375,0.001142894,0.001456472,0.001303872,0.001101286,0.000963101
89,0.003459353,0.002485867,0.004614567,0.001267236,0.008081189,0.001155332,0.001657533,0.000782563,0.010863357,0.000727792,0.002398185,0.001060706,0.001839284,0.001845415,0.009093258,0.005234686,0.003874285,0.059233883
90,0.002324225,0.00208193,0.004161396,0.007017718,0.008240002,0.003761011,0.002855303,0.002723194,0.00283778,0.005363382,0.009782994,0.0048791,0.002380527,0.002292847,0.002709809,0.002445859,0.00319655,0.001701035
91,0.000131349,3.44E-05,3.57E-05,0.000483315,0.000109597,6.45E-05,5.46E-05,0.000146465,0.000114267,0.001182038,6.40E-05,0.000259249,3.96E-05,2.79E-05,1.98E-05,4.64E-05,2.32E-05,1.30E-05
92,0.000175069,4.39E-05,0.000109524,5.76E-05,5.60E-05,8.88E-05,8.47E-05,4.24E-05,8.11E-05,0.000316,6.06E-05,0.000110371,0.000129259,6.86E-05,3.17E-05,8.24E-05,0.000144014,3.42E-05
93,3.04E-05,0,3.75E-05,3.17E-05,0.001336052,6.00E-06,7.37E-06,0.000395687,0,0.001881385,1.75E-05,0.001287011,0.000633416,2.32E-05,1.19E-05,2.24E-05,9.56E-05,8.08E-05
94,0.001899356,0.001348031,0.002330322,0.005893356,0.010288407,0.007183544,0.006540505,0.004562681,0.006160036,0.0160567,0.008474527,0.003213478,0.003489696,0.00266828,0.005338873,0.002522848,0.003596676,0.002287431
95,0.001842272,0.001824612,0.001043685,0.00146779,0.000935803,0.001401723,0.000917669,0.000863229,0.000672496,0.000617571,0.000829075,0.001113711,0.000906218,0.000855985,0.00120496,0.000847441,0.000638033,0.000686445
96,0.001585646,0.001708227,0.001118883,0.001495723,0.000935936,0.000929542,0.000655239,0.000557011,0.000440228,0.000887708,0.001053731,0.001425667,0.001443733,0.001754587,0.000922565,0.00109788,0.000636456,0.000883684
97,0,0,0,4.23E-05,9.48E-06,1.08E-05,1.23E-05,6.08E-06,0,8.77E-06,0,0.000118289,5.69E-05,1.34E-05,7.24E-07,3.69E-06,2.25E-05,4.31E-06
99,0.001113338,0,0,0,0.000113365,0.001029513,0.000390281,0.000218878,0.000175836,0.000314685,0.000212071,0.000225226,0.00077969,0.000157091,0.000569026,0,0,9.00E-05
HHI_M,0.489916015,0.508092478,0.47041792,0.465406412,0.409988086,0.422347433,0.549483788,0.566368831,0.533046123,0.540593753,0.498348341,0.551582377,0.578761044,0.531932374,0.488869556,0.451660753,0.483518528,0.468999322
