Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
51.0,0.0031001020496273404,0.004394508038521833,0.02262358940746914,0.009404656613546858,0.014265811309498864,0.030293643282960223,0.008810038145569143,0.003679262876040246,0.012007377641900928,0.008130448937054925,0.009883181469203866,0.00462602818151838
52.0,1.4383988918400002e-05,0.000758475,0.04315325876148704,0.014682734,0.015179590257553919,0.05218303208030647,0.009985382,0.0107353264973376,0.008212111677575545,0.014592066149092644,0.017006603613792363,0.025105625255246167
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017518773428121598,0.000316190227609288,9.94390258399e-06,0.00163445930254179,0.005701067562708819,0.0
57.0,0.24381674787318225,0.15958806001210682,0.09652798159162762,0.12175786944991852,0.0776231489684916,0.07880335706545011,0.12043854383406422,0.1307064644907092,0.05257709223806976,0.022994758888020907,0.019619622099422147,0.01807898618565504
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363291112765594,0.00014503225801414
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714334378e-07,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16e-06
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-06,2.97e-05,2.32e-05
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.612250363185399e-05
68.0,0.0066053977598592144,0.011776195,0.01596977,0.011475924,0.021689086,0.002423970343632375,0.001395184,4.9e-05,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873432085e-07,1.6e-05,1.52862453e-05
71.0,0.001049667428742102,2.48e-06,0.0,0.0,0.0,0.0,0.0,8.476321122e-06,0.0,0.000132223,8.121360581088e-05,4.892807546499999e-06
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3462432164e-06,0.0,0.0,6.86e-06,7.68700173502e-05
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009466266304652519,0.0016008477319985762,0.005599288991361303
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64308519476e-05,5.516477993740001e-06,1.16e-06
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23e-05,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664898006409e-05,1.40847943488e-05,1.3662905396000001e-05
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7414489381656e-05,0.000169235445734187,7.1111030065632e-05
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19055454874e-06,0.000178237,1.4127485034e-05
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57e-06,3.47e-06
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32823039374e-05,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.691158898e-07
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81e-06,2.37980984564e-05,4.7315173251e-05
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16e-06
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4102306752e-06,9.000600105e-06,1.34030648504e-05
97.0,0.023231071966169786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.018107215109138496,0.037470891457017055,0.18008306150307896,0.10373516358877831,0.07542411208425659,0.01347065834628033,0.0020270344669108802,0.0066857949590412,0.000408840013620668,0.000107097586412241,5.3769865653899995e-05
