Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Sweden,14,1575,198,1532,154,17,756,500,869,261,54,16,15,524,782,817,11036,1906
Italy,11,696,11,2556,38696,37931,10274,13654,9459,50714,23052,44055,342,693,893,1620,26980,1180
Namibia,0,0,0,1395,6934,822,1769,3646,2784,2550,322,378,810,516,446,672,406,919
Türkiye,0,0,0,2,1,24,306,2192,1053,904,408,1304,1795,1615,940,5011,183,701
Germany,18,3,142,73,470,110,489,544,555,4499,230,399,733,1214,299,650,456,400
Lebanon,0,0,2,9,15,9,11,675,132,302,302,6,116,171,81,564,222,200
Poland,0,0,0,0,0,0,0,0,0,6,3,2,3,63,144,109,82,186
Ukraine,0,0,0,0,0,0,0,0,0,4,0,0,322,0,49,0,7,169
Brazil,42,3973,2157,1350,99543,83372,867,1656,888,1633,451,215,144,24,21,30,74,152
Congo,3881,8217,4117,11592,15455,4290,322,81,83,1,0,64,13670,0,52,24,28,125
Jordan,0,0,0,42,0,0,0,0,363,40,101,0,0,0,0,882,198,94
Malaysia,0,4,0,22,41714,0,123832,179,205025,357784,213539,177990,0,81312,0,24,43502,93
Greece,0,0,0,6,39971,0,0,0,0,19,40,44,13,87,82,156,123,79
Japan,0,0,93,35,46,84,96,245,155,470,44,12,37,8,65,45,97,67
Nigeria,0,1,0,0,65358,1,0,0,0,0,0,10,1,0,0,1,0,48
Lithuania,0,0,0,0,0,0,0,0,0,0,0,73137,87024,20,7,0,34,45
Croatia,0,0,0,0,0,0,0,0,0,1041,1,0,0,0,0,0,0,35
Egypt,0,0,0,985,20383,1168,2047,0,4,0,0,0,56,0,22411,0,11,14
Denmark,0,0,0,4,0,104,10,99,65,197,98,2,7,0,115,4,44,12
Israel,0,9,36,24,3,15308,2,2,0,3,590,29,36,68,11,0,0,11
Ireland,0,0,0,0,0,0,0,111,0,0,5,0,0,0,0,0,0,7
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16552,4,5
Norway,11,8,2598,49,42,51,62,112,771,34921,35,19015,36428,25498,20,33232,27,5
Antigua and Barbuda,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4
Australia,0,0,1,318,0,0,0,0,0,20,0,0,19143,0,0,0,1,4
Gabon,26,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mauritania,0,0,0,2,14900,0,0,0,0,1018,0,0,0,0,0,0,0,2
Finland,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thailand,0,14643,10,0,17896,0,3,0,13,10,0,14,12,4,0,1,0,0
British Indian Ocean Territory,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
Cocos (Keeling) Islands,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,2,1,290,9,4671,349,275,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,7774,0,0,0,0,0,0,0,0,20840,0,50,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65137,0,0,0
United States Minor Outlying Islands,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Angola,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,181,0,0,1,0,0,0,0,1,4,0,0
Austria,0,0,0,10,0,49,0,2,0,0,0,13,19,0,0,0,0,0
Bahamas,0,0,0,0,0,0,2,0,0,0,0,0,35169,66058,0,19150,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972,0,0,0
Botswana,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cameroon,0,0,0,1,0,3270,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,2416,0,0,36,0,0,142,0,0,0,0,0,0,0,0
Colombia,0,0,0,44,8421,0,0,0,0,0,0,0,0,0,3,0,0,0
Cuba,0,0,0,0,0,0,34138,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,4558,31,0,0,0,36,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,1,0,0,0,69,54,0,0,0,0,2,0,0,0,0
Benin,0,0,0,0,22939,146578,118932,36715,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,23953,29737,0,0,1,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
Ghana,0,0,0,15,0,0,1,2,0,0,0,0,7,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,2,0,163,1,287,0,0,0,16775,24372,0
Indonesia,0,0,0,0,44924,0,0,0,0,1,0,50758,0,0,20,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,7930,65,0,0,0,0
Iraq,0,0,0,1796,51139,13236,30,6499,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,3,132447,62995,33436,71595,4711,6408,75064,1,2186,6182,0,0,0,0
Kenya,0,12,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,19954,0,207,29,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,6,0,0,0,0,103,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,76696,33931,1204,0,52,0,0
Liberia,12854,0,0,0,0,0,0,0,0,0,0,5144,35168,0,0,11861,0,0
Luxembourg,0,0,0,0,6,0,0,0,2,0,2,0,1,0,0,1,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Malta,0,0,0,0,36,0,0,0,0,0,6,0,0,5424,3269,0,181739,0
Mauritius,0,0,0,182,0,0,0,0,0,0,0,0,0,154,0,0,0,0
Mexico,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,42,0,8315,11,0,16084,97,2,195,1,0,0
Mozambique,0,9378,0,0,12934,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,0,0,0,0,0,54918,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0
Panama,0,0,0,0,18771,0,0,0,75,806,0,0,0,0,0,32828,587,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,42,279,0,0,0,0,0
Peru,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,1640,0,0,0,0,1,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,6,0,0
Romania,0,0,0,0,0,34028,35749,0,0,2,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0
Senegal,4,0,0,0,0,0,0,0,0,0,0,33011,42,0,0,0,0,0
Serbia,0,0,0,0,0,6,0,0,425,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slovakia,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,16769,4,1,4,5,4,13,0,3,1,3,0,5,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0
Syrian Arab Republic,11,0,0,95,0,0,1,0,0,3,0,0,0,0,0,0,200,0
Tunisia,0,0,0,520,145796,96787,35724,12,14,10,0,0,11,0,1,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29918,0,0
Uruguay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,3159,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
HHI,0.319093128,0.150453555,0.322853655,0.215575159,0.280431002,0.477864845,0.527948384,0.527346688,0.536950829,0.420914271,0.313435241,0.195793547,0.262168001,0.371053628,0.367640077,0.236537018,0.338463737,0.403858346
