Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Panama,0,0,0,14,0,0,0,86,0,0,0,0,0,2389,0,0,0,2
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,16,2,3,2,0,4,6,135,250,22,39,0,8,9,29,3332,25,1
British Virgin Islands,0,0,0,0,0,0,68,0,0,2486,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,423,189,412,31,15,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0
United States Minor Outlying Islands,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,4443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,29,49,0,0,40,0,0,0,0,0,0,0,0,0
Australia,0,0,0,63,0,322,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,9,0,1,4,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
Bulgaria,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,312,0,0
Cyprus,0,0,0,50,520,0,0,0,90,23,113,0,0,407,0,0,0,0
Denmark,0,146,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,585,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,74,0,0,0,3,0,0,9,0,0,0,0,0,0,0
Ghana,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
Guyana,0,0,0,49,79,28,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,1164,0,0,0,0,65,0,34,0,0,9,234,1948,0,0,0
Iceland,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,112,0,647,0,0,1,0,0,0,0,56,16,0,0,0,0,0
Côte d'Ivoire,941,0,434,34,31,0,0,19,0,0,0,0,0,0,0,1,0,0
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Japan,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"Korea, Republic of",0,0,942,9,16,21,12,14,5,4,8,1,0,0,0,0,0,0
Kyrgyzstan,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,204,0
Liberia,0,0,0,1721,0,0,0,0,0,0,0,0,0,1045,45,2811,0,0
Luxembourg,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0
Mali,0,0,0,0,0,98,0,579,0,150,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,277,0,0,0,0,27,529,4814,109,0,0
Mauritius,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,184,0,0,7,15,6,1,0,0,172,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,127,0,265,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0
Paraguay,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,44,0,0
Philippines,0,0,0,0,56,0,0,0,0,0,0,0,0,4,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,163,0
Saint Vincent and the Grenadines,0,0,0,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,72,34,183,30,99,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
Seychelles,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,527,0,0,0,80,73,9,6,1,5,1,0,0,0,0
Switzerland,0,0,0,7,17,555,0,0,507,0,0,0,0,0,0,351,11,0
Thailand,4,1020,402,0,0,1,0,167,0,424,0,0,0,0,401,356,466,0
Togo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Egypt,1,0,0,1,0,0,160,1216,44,0,0,0,0,0,0,342,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
Uruguay,0,0,33,0,0,0,0,39,30,0,0,0,0,0,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0
HHI,0.362165419,0.276894978,0.289481259,0.326203387,0.298793622,0.307784228,0.395580395,0.358559561,0.34214915,0.29292503,0.566186234,0.393086699,0.409694268,0.361504178,0.423617571,0.429912887,0.400456752,0.472591328
