Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Türkiye,0,0,0,1,0,0,59,361,116,57,20,427,1,382,55,2036,18,217
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
"Korea, Republic of",0,0,0,1,0,5,0,87,340,852,251,988,27,2139,852,1581,5282,180
Namibia,28,13,169,32,887,32,2002,244,87,67,35,145,87,125,177,271,292,158
"Congo, Democratic Republic of the",1123,332,297,64,2,1,0,58,0,0,0,45,179,19,60,67,57,145
Spain,880,121,101,164,65,527,647,696,938,284,38,152,231,119,221,87,102,136
Czech Republic,0,0,0,90,0,11,92,94,109,0,76,124,83,72,153,40,0,133
Indonesia,0,0,0,173,115,330,0,310,0,16807,1086,16,0,0,3829,169,141,132
Hungary,0,0,0,1,14,0,2,4,0,0,0,0,0,1,6,0,0,127
Eswatini,0,4,0,0,0,0,0,498,41,79,60,0,0,0,0,0,0,97
Viet Nam,0,0,0,0,5,7,9,15,13,7,1,7,24,1,3,0,0,89
Pakistan,8,51,27,28,33,41,216,118,92,986,231,170,164,662,10,228,192,86
Kenya,0,149,0,73,158,0,1,0,1,0,0,72,0,241,166,1327,90,79
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
Finland,0,0,0,57,0,0,108,0,0,0,0,0,54,0,0,0,58,73
Israel,0,0,53,48,1,1,11,56,159,198,170,83,194,157,79,153,146,63
Ghana,0,0,29,0,37,4,0,0,0,1,0,321,10,0,0,1,1,57
Gabon,0,2,0,405,0,0,22,0,0,0,0,1,0,0,0,0,0,52
Congo,1950,565,639,2116,181,185,6,103,10,0,0,0,9,14,47,31,32,43
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,33
Nigeria,0,25,1855,874,1,1,0,17,4,0,0,0,4,7,0,2,0,28
Norway,0,1,1,184,4,5,0,10,3,5,1,0,543,1,0,3,3,28
Bulgaria,0,0,0,0,0,1,0,0,0,0,0,292,0,0,5,175,127,27
Italy,1454,0,1189,49,19,137,84,535,419,393,17,17,29,151,36,2269,1338,22
Iceland,546,0,0,0,0,8,62,2,0,0,1,0,0,0,1,0,0,16
Morocco,0,0,0,0,0,16,0,438,0,0,0,888,193,124,137,78,52,13
Luxembourg,0,0,0,2,0,0,0,5,0,1,27,7,18,370,5,2,8,11
Mexico,0,20,0,1915,0,0,106,13,0,9,346,499,664,557,3,101,10,11
Jordan,0,0,0,0,0,0,0,0,8,33,16,0,652,0,2,1,9,10
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Singapore,0,0,2,0,190,0,128,26,0,483,0,2,2128,2238,391,237,315,8
Uruguay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,84,8
Ireland,0,0,0,159,0,0,187,330,170,124,1,0,39,111,215,51,27,6
Zambia,0,0,0,113,0,0,14,0,0,4,4,8,8,4,13,3,7,5
Canada,10,0,78,917,49,21,79,10,56,4,0,143,9,3,1,6,6,4
Cuba,0,0,0,5,3378,7776,2223,458,799,13937,9631,14830,2754,88,50,899,32,3
Poland,0,0,0,0,15,0,6,12,1,3,1,2,5,684,4,0,7,3
Greece,0,0,0,0,0,0,2,38,32,0,3,0,1,0,1,0,0,2
Côte d'Ivoire,0,0,0,380,0,0,0,0,0,5,0,0,15,18,1,0,0,2
"Tanzania, United Republic of",0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,58,2
Australia,0,0,0,0,0,7,15,3,0,5,0,0,0,7,0,0,0,1
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
British Virgin Islands,0,0,0,0,0,0,0,0,227,3571,0,0,0,0,0,0,0,0
Christmas Island,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,48,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,0,184,0,0,0,0,0,0,0,0,1,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,179,3,0
Saint Helena,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,99,0,0,0,91,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,265,0,30,82,1,2,1,0,0,0,0,0,0,0,0
Bahamas,0,0,1,0,0,0,0,0,22,577,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,111,0,0,0,0,10,0,0,0,0,0,0,0
Barbados,0,0,0,315,0,0,0,0,0,44,0,0,0,0,0,0,0,0
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Cambodia,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,62,44,10,0,0,162,0,0,0,0
Chile,0,0,0,0,0,0,1,0,1,310,1,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Benin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ecuador,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,36,0,1,0,4,2,115,0,0,87,23,0,3,1,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1596,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Malawi,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,1,530,417,3,6,0,3,0,0,58,0,4,0,109,0
Mali,0,0,0,0,0,0,0,0,0,127,0,108,0,0,0,0,0,0
Malta,0,0,0,451,0,0,0,0,0,0,0,0,0,2668,4089,2,0,0
Mauritania,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mauritius,0,0,94,519,0,0,350,0,0,606,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Mozambique,0,0,183,0,0,0,3,1,5,0,0,274,1,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0
Curaçao,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0
New Zealand,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,30,338,34,0,10,0,0,0,0,0,12,0
Papua New Guinea,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,2,0,0,0,1,0,0,0,64,0,0,0,48,0,0
Peru,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,1,0,0
Philippines,0,0,0,0,159,0,0,0,5,0,0,0,0,0,1,0,0,0
Timor-Leste,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,3974,2002,0,0,2212,364,214,448,4089,0
Saint Kitts and Nevis,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,37,0,160,0,51,76,0,57,0,0,6,0,2,0,0,0,0
Senegal,0,0,55,409,541,220,0,0,0,0,0,2,2,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0
Slovakia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0
Zimbabwe,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,147,0,0
Syrian Arab Republic,0,0,0,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,19,0,70,0,0,0,1,0,0,0,0,112,43,0,268,1,0
Togo,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
Tunisia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,98,0,547,24,502,0,0,0,0
HHI,0.449490202,0.445123848,0.413723022,0.334053121,0.453594565,0.431210395,0.471513657,0.487074571,0.482973613,0.40189056,0.417881644,0.394642148,0.503189766,0.43641762,0.4318053,0.420321881,0.382389372,0.304752454
