,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
22,0.0,1.2088244182532487e-05,0.0,0.0,0.0,9.430518598451187e-07,0.0,6.770709908933951e-05,6.065630117875412e-05,1.2360939431396786e-05,0.0004134993607513808,0.0032264317011186667,0.0070175181034893685,0.003743019993490539,0.001984772203819507,0.0015098377103361425,0.003289735964109463,0.006346130477657329,0.0014440511097127513,0.005881724756995538
23,0.009143422271368518,0.0065943938703535805,0.0021735759981890957,0.004777532752155151,0.005107425584653785,0.009253982292243217,0.010744898354700152,0.010252063952884263,0.005561272921510721,0.0,0.005604282127644746,0.011945433247927548,0.00015066600640623376,0.010957330904414496,0.014206123768480832,0.007771719769372351,0.01231068774984508,0.027643335201961588,0.03258844132889967,0.035413455740989766
24,6.069526425200674e-05,1.1050309241462677e-05,0.0,0.0,0.0,0.0007595119763446212,0.00012262022087625299,0.0001269508107925,1.4779212094866455e-05,1.4089456415327562e-05,0.00022378547962736907,6.955632166553753e-05,0.04285363583036768,0.002667536633590243,0.00011119568448841817,0.0006332172291859141,0.00021920665865838066,0.00023892332887686247,0.00014366385721606984,0.00011250968552805204
25,0.000956742657238665,0.0007903840498035597,0.003740408372103422,0.006959257692055879,0.005234471616645844,0.006253101885595185,0.0048024031588743445,0.011111366534615226,0.01164967876910168,0.0,0.00905490839914728,0.0010354725242789772,0.0,0.005461771566154103,0.011249140173679366,0.018443304273439518,0.01188965163819617,0.02065751755228475,0.029715512454723803,0.002710307229667118
26,0.002960943725900134,6.044122091266244e-05,0.000334048313935,0.0015359571507338,0.03742274628329968,0.0079556514747577,0.013425356063755143,0.020655628869900786,0.0021360050184445487,0.00029688329020189036,4.833930323728314e-06,0.004390755729386996,0.012283002391529354,0.0177977471005231,0.0023271941640105,0.009977902161760368,0.005973110615913963,0.006383367113465955,0.007679310596783013,0.012244497257623003
27,0.0,3.626473254759746e-05,0.0,2.625567779032216e-05,0.0,0.00022192221409024723,0.0001948074947756,3.3853549544669755e-05,7.795198523018793e-05,0.0001524515863205,8.217681550338133e-05,0.00016879409932081367,5.4493008964514056e-05,0.0011431202419604,0.0002256686042436195,0.01004472782484315,0.0001161684331644,1.2701412006429996e-05,0.0,0.0005294675145206
28,0.0,0.0,0.0,0.00013670700911070244,0.0016645859342488,4.937017759158168e-05,0.0,0.00044512979767422057,0.0,0.0,2.4169651618641568e-05,3.5335439325517134e-05,2.8647893888907683e-05,0.0,0.0,0.0004391084680199293,1.1063660301374109e-05,0.0,0.0003181617322138,0.0003441538844384
29,0.0015664657699952162,0.000864166175690496,0.0008048634428513183,0.0004296660554125727,0.0007004631545952027,0.0005007546584288,6.853566571033573e-05,0.00018101069245742522,0.0005964536282577,0.00032666160918829265,2.4169651618641568e-05,4.946961505572399e-05,0.0005001395153664979,0.005158321617038841,6.668178120373951e-05,0.0,0.0008068603967427833,0.0,0.0,1.0589350290412932e-05
30,0.0,0.0,0.0,0.0,0.0,7.758170764391406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16093596939247e-06,0.0,0.0
31,0.0,0.0,0.0,0.0,2.7380609520141135e-05,2.7631284329905628e-06,0.0,2.2104840380513892e-06,0.0,0.0,1.2397258697449134e-05,2.8268351460413708e-05,0.0018194887645884377,4.496373181125279e-05,1.3336356240747903e-05,1.6682396180696103e-05,4.978647135618348e-05,1.232187193878494e-05,7.06875024657478e-05,4.080249633342716e-06
32,0.0,0.0,7.515012658672949e-06,2.5398416257494253e-05,6.508711943400733e-05,0.0002860920858194546,0.0,0.0001692677477233,4.043753411916941e-05,0.00014585551668726079,0.0001885232826254,0.0007388344585550581,0.00021978562988394704,2.9094864056006496e-05,0.0003645450655481737,5.587796109721468e-05,7.738391034009012e-05,0.00012032914098065431,0.0003018049740167818,0.001646303811107136
33,0.0002379338214648538,2.417648836506497e-05,0.00027548004585245756,0.00017657352582242216,9.821389712857811e-05,0.004721869960623756,0.0033571922447844446,0.0029955665385591724,0.010702251611233497,0.000316810463156159,0.01558723304514406,0.025004074801132127,0.00011994707835912814,0.011522402616125919,0.0027140563656495404,0.0025225566404320234,0.0022067681057906866,0.0005034474034735177,0.0015225550566592822,0.004097919162848276
34,0.0,0.0,0.0,8.751892596774052e-06,9.309784769038702e-06,6.685179588252112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00017039217400458253,0.0,0.0,5.544866285549524e-06,1.1063660301374109e-05,6.16093596939247e-06,0.0,0.0
35,0.0,0.0005077062556663,0.0,4.375946298387026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,1.7581490207109954e-05,0.0,0.0,0.0,0.0,0.0001608043603371,0.0,0.0,0.0,7.067087865103427e-06,0.0,0.0,0.0,0.0,0.0,6.16093596939247e-06,0.0,0.0
37,0.000318650137323,0.0,3.516298041421991e-05,8.751892596774052e-06,0.0,0.0,0.0,0.0,3.5382842354273235e-05,0.0,0.0001382568481807032,0.00097488370479358,0.00020967792499404806,8.732168514975669e-05,5.3345424962991614e-05,7.592896932578413e-05,8.045426524571257e-05,0.00025488542167906406,0.00011996980593897898,0.00021586192768002077
38,0.0015928866091073093,0.0007601984286007489,0.002000656396568065,1.312783889516108e-05,0.0008932835633534833,0.0019309765763262663,0.0009422226404916141,0.0004017243477775037,0.0009443000799854073,0.00244787100463535,0.0003053909894571946,0.03533051788356261,0.0012725858338858444,0.02497139758674608,0.021632821538188598,0.00718168424250466,0.002123253301755732,0.01509463493928391,0.027629559035651757,0.018096320249130306
39,0.0,7.252946509519492e-05,0.0,0.004332967658575477,3.201126796632415e-05,7.758170764391406e-05,0.0011184440701661083,0.0,0.0003689924988374,3.782905892047796e-07,0.0001529261452305204,0.0013677318888063986,0.00032761106398632416,0.0002063967103539,7.44326050904735e-05,0.0003160573782763,0.00032729356902059067,0.0005457023114291324,0.0007122528404065204,0.00035039288296649765
40,0.0001705547217577159,0.0022043028763009394,0.002995619385245548,0.004963307412516017,0.012105398567175641,0.005594738434584514,0.003099652405482944,0.010149939282118546,0.014113077955377177,0.002810376568603208,0.008369179953579756,0.015444115288803554,4.105625815686208e-05,0.0023988838662866822,0.0004098579310710357,0.004120337229119375,0.004678279575929899,0.0033814998892755825,0.0005252777269023122,0.0008915347383371458
41,0.0,0.0,0.0,7.439108707257944e-05,0.0016837926950286,0.0,8.854886126164418e-06,0.0,0.0,0.0,0.0,4.5295909343374904e-05,4.228544365887487e-06,0.0,0.0,2.2179465142198096e-05,1.61742980328812e-05,1.232187193878494e-05,0.00040396477155981683,0.0
42,0.0,3.626473254759746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.120126359531028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294675145206466e-06
43,3.071582410512079e-05,1.898377876095227e-05,4.591967931361862e-06,8.634898976903756e-06,2.977647582828601e-05,2.337701493800516e-06,0.0006368916322388132,0.00016390632622972838,1.0739646626498716e-06,0.0001397614246229612,2.538497614455385e-06,2.1344179002268538e-05,0.013986077781096713,0.00013502383096108538,3.2593167384607175e-06,1.6212413868819556e-05,2.8673279556568495e-05,2.1140990185629e-06,0.0013184541424656848,5.294675145206466e-06
44,0.0,0.0,0.0,4.375946298387026e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067087865103427e-06,0.0,0.0,0.0,0.0,5.523506184586109e-07,0.0,0.0003181617322138,5.294675145206466e-06
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531830150687053e-06,1.232187193878494e-05,0.0,0.0
46,4.5521448189005054e-05,5.056859101842739e-05,9.365829477121178e-05,0.00036184577909782756,0.0007613124996446691,0.002345620685201641,0.0008383517259058264,0.001884134381055533,0.0007788203031753249,0.0005152663358714042,0.0005772595753246886,0.0006065311247976918,1.0665262262777324e-05,5.1888092497473624e-05,6.150495792379606e-06,3.252814851368672e-05,0.00010051390425502828,3.080467984696235e-05,0.0,7.371801841488017e-06
47,0.00036005689709113953,0.0,1.9303025247017454e-06,1.6839223882164518e-06,8.585120522423894e-07,1.8061831012929025e-05,0.00018927282081249744,0.00042573257507020723,1.0109383529792353e-05,3.9960410135970335e-05,4.833930323728314e-06,2.8066129461968993e-05,2.0480420571015426e-05,2.181075263354264e-06,0.0007894422962537443,0.00032523084103972053,1.4919005443320867e-05,8.778078650508584e-06,2.589295441447976e-05,1.621931418072844e-06
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.544866285549524e-06,0.0,0.0,0.0,0.0
49,9.360177670211242e-05,0.0011242067089755,0.013439786278350118,0.0034861361584442555,0.004346280058388516,0.0026278695680109296,0.014927706431303717,0.009961009369392974,0.0011277530477263743,0.0,0.004959031035862872,0.00030627974982507645,0.0921531969985792,0.0005159917758849,4.437511275889202e-05,0.0003766892809417271,0.0002406748785209701,8.012947434893557e-05,1.596231056120146e-05,1.4465321413254689e-05
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013496027012272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0589350290412932e-05
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0993529141044766e-05,5.531830150687053e-06,0.0,0.0,0.0
52,0.0,0.0,0.0,3.0631624088709183e-05,1.280450718652966e-05,0.0,0.0,1.6926774772334878e-05,0.0,0.0001565718994643,0.0003915483562219,8.666648371389232e-05,0.0,0.0,0.00015771188216653974,4.7401829140490276e-06,5.531830150687053e-06,0.0,8.837825894829872e-06,5.294675145206466e-06
53,0.0,0.0,5.2744470621329866e-05,2.187973149193513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067087865103427e-06,0.0,7.938335013614244e-06,0.00018035560943142087,2.60269791623925e-05,1.1063660301374109e-05,3.080467984696235e-05,1.0073681166593018e-05,1.0589350290412932e-05
54,0.0,0.0,0.0,0.0,0.0,0.0,8.854886126164418e-06,2.0232087663766546e-06,0.0,0.0,0.0,7.067087865103427e-06,0.0,0.0,1.3336356240747903e-05,1.6634598856648573e-05,0.0,1.232187193878494e-05,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000874461675327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651347768448961e-05,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.837825894829872e-06,0.0
57,5.822665590337315e-05,0.0,0.0,9.189487226612754e-05,1.545640745222318e-05,0.0,4.427443063082209e-05,4.0950423000089755e-05,0.0,4.120313143798928e-06,0.0,0.0003533543932551,3.0137739166469334e-05,1.587667002722849e-05,9.500795380286198e-06,2.1723285000582212e-06,7.836589277095928e-05,9.014770819342874e-06,2.929326946531153e-06,8.173945267350358e-05
58,5.8516402288204966e-05,2.910020431550317e-05,5.377799791659341e-05,1.2794655236694938e-05,7.21418640801018e-05,0.0,0.00013713321963657868,0.0023533561942177257,0.0,4.120313143798928e-06,0.0,7.067087865103427e-06,6.687696181201354e-05,1.587667002722849e-05,1.0713106424120024e-05,2.896438000077628e-06,1.659549045206116e-05,6.671700763339966e-06,0.0001462898107467949,1.7267938242909105e-05
59,0.0005707577978240612,0.00012281742351162236,0.0009724120962410343,0.0007590499409247128,0.006132253824002,0.00021209478735553666,0.00031434845367122374,6.3167913605723345e-06,4.6975039527689597e-05,5.194265809641245e-05,7.211902006564477e-06,0.0008137879500497854,0.00013058203291495702,0.0008985087043843336,0.0004779443873944617,0.0009742697577447292,0.0011555507070785016,0.004264697196835705,0.010169828627485597,0.004365894428519204
60,0.0,0.0,0.0,0.0,3.8413521559588974e-05,7.052882513083097e-06,1.7709772252328836e-05,0.00026712791969935604,0.0,1.6481252575195713e-05,4.833930323728314e-06,0.0,7.611379858597477e-05,7.938335013614244e-06,9.883895216249016e-06,2.7552323576216958e-06,0.0,2.4136879239494064e-06,2.8683633937251437e-06,3.2495300991692656e-05
61,0.0,0.0,0.0,0.0,6.402253593264829e-06,0.0,0.0,1.6926774772334878e-05,0.0,8.240626287597857e-06,0.0,0.0,5.214892121374612e-05,0.0,0.0,0.0,3.7477502765915076e-05,0.0,3.6616586831639413e-06,1.0589350290412932e-05
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.837825894829872e-06,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004993583526557664,0.0,0.0,0.0,0.0,0.0,5.294675145206466e-06
64,0.0,0.0,0.0,0.0,0.0,1.4105765026166192e-05,6.198420288315092e-05,0.000203121297268,2.4874868759983013e-05,2.066791772558207e-05,0.0,0.0,2.578310450001691e-05,1.587667002722849e-05,6.668178120373952e-06,5.544866285549524e-06,9.404111256167992e-05,3.080467984696235e-05,1.4066840901458241e-05,5.294675145206466e-06
65,0.0008217180226999847,0.00011984513544873726,8.580079380425995e-06,0.00018840674665892174,1.4291668683370019e-05,3.6841713568335377e-06,0.0,1.6926774772334878e-05,6.45133510584101e-05,0.0,0.0,0.0001665226468364047,9.639702987043738e-06,1.2156551587267413e-05,5.024129302641195e-05,0.00014541658114628527,0.00018286396211799027,0.0002279546308675,0.00015965546760936554,0.000145129827552387
66,0.0,0.003491300219341182,0.0002252306548665485,8.751892596774052e-05,4.1801836467236474e-05,0.001645472557361033,0.0001151135196401,0.0002962185585158,0.010978140035064345,0.006051013743263265,0.00013939963651743952,0.019011297160641916,1.9622528009871194e-05,0.024705381340149674,0.01911053138904812,0.0008637198177457612,0.00421507311745732,0.014259409839168702,0.023877303797861172,0.017005055246572975
67,0.42377733357074787,0.34194425040106374,0.11889467020992298,0.2505562355436238,0.3304861590289061,0.4302117275330427,0.24692557943350868,0.0626662871303277,0.28957309841766415,0.4334610630407911,0.5808092126539244,0.1720977236909986,0.006833837346816737,0.1239888545776408,0.24045730851214273,0.3093598460763639,0.36232934283688284,0.2830826859216452,9.72160848431286e-05,0.27399195112515023
68,0.0,0.0001370378469386357,0.003409651718045619,0.0018740635267676298,0.0034949420714491465,0.004357488350514146,0.007738643091488657,0.006720776345035373,0.001910132002810391,0.0011690638952121931,0.006009848697864816,0.00783841376884262,0.02749088483855413,0.0039047422863992495,0.004778285029306624,0.0010026567927606067,0.016128018686051987,0.05548771785134892,0.051616954887070264,0.031298084733100716
69,0.0,1.2823516035055767e-05,0.00018133060902281728,5.548615044503078e-05,0.004244179783437324,9.341933054039186e-06,0.0,0.00014019242019025567,0.00027114293579530365,0.0012355859900041032,0.0005912589498528031,0.0008491024704560343,0.001387480786238625,0.000977333468179171,0.000810720678513764,0.0008732089180357417,0.0007106683658143708,0.0010658916898338175,0.00539244688077772,0.000521341840534971
70,0.0,0.0,0.0,0.0,0.0,0.0,1.7709772252328836e-05,0.0,0.0,0.0,9.667860647456628e-06,7.067087865103427e-06,2.5148556950017017e-05,1.587667002722849e-05,0.0,5.544866285549524e-06,0.0,0.0,0.0002360302258594756,0.0001750609805631912
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.302695536897923e-05,0.0
72,3.034763212600337e-05,8.592849581141248e-05,3.4309660413516645e-05,0.0,3.2862493632953196e-05,1.4588475371330922e-05,2.656465837849325e-05,7.617048647550696e-05,5.054691764896176e-06,1.6142271446229912e-06,0.0193615825745512,1.051326916417042e-05,0.0006121066669809866,0.00025346720046671024,0.00021173958959363597,0.0005874742874347705,0.00014935941393024282,0.0024799394027587877,0.0009241003094475877,1.3844009758086293e-05
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8814063998846666e-05,6.638196180824463e-05,0.0,0.0,0.0
74,0.00012028290783422787,0.0005171624274161092,0.00013973080621680666,0.000209452009924636,0.00042648084528951636,0.0006522482012610056,0.0001062586335139,7.617048647550696e-05,2.0218767059584705e-05,0.0,9.667860647456628e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.080467984696235e-05,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,6.347594261774788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0001020196535437218,4.772167530213457e-05,1.0109383529792353e-05,0.0,0.00010675162047842868,0.0006605404894240641,0.0,0.00019989382030780972,0.0,0.0,0.0,0.0,0.0,0.0
77,0.00013350467405124234,0.0,6.429186724213104e-05,1.1955307633400723e-05,1.859314656678195e-05,4.778245475575868e-05,4.399974232281372e-06,7.775028166152511e-05,7.86668907074104e-05,0.00021340937847133963,0.0,0.0014847691511578733,0.0016261437389296551,2.2621020393582648e-05,8.29275576530412e-05,0.0001274171810454251,9.058001239129954e-06,8.173306562009624e-05,0.00020021937593456453,3.176805087123879e-05
78,0.0,0.0,0.0,0.0,1.2843531066935562e-05,0.0,0.0,8.463387386167439e-06,1.0109383529792353e-05,3.708281829419036e-05,0.0,0.0,2.2205843002604785e-06,1.587667002722849e-05,1.7101431684515158e-05,2.2179465142198096e-05,3.069785199035249e-05,1.232187193878494e-05,3.535130357931949e-05,4.157506515097766e-05
79,0.005468338664279247,0.0008905026237292033,0.0008991938476827258,0.009156170394228993,0.00966883999462208,0.0028067833748889035,0.010920494267532636,0.0010894185628321732,0.002747122358963988,0.0024085144715451155,9.908889520520052e-05,0.003700006984996571,0.006043302974391932,0.0078066718987227,0.002177939269794468,0.0012968188585448738,0.006400995111388913,0.0036549791126896667,0.005143932779814402,0.0011049825689128424
80,0.00048781795998664273,0.001780105811568412,0.00023720201156861756,0.004160908478649744,0.0018249130658599662,0.0010313439732554568,0.0008142053625190364,0.001678131421375123,0.03774380068905554,0.0010759552686649943,0.0038402878452996995,0.002842736017907997,0.003486128177666492,0.002958408978272777,0.0007176654704666292,0.0007426818280315056,0.0008644868947624581,0.0029456693642529643,0.0035199477459301656,0.0016914009727059288
81,0.0,0.0,7.911670593199479e-05,0.0005163616632096,0.010485250939633099,2.8211530052332387e-05,0.0006021322565791,0.0,5.054691764896176e-06,0.0,0.0,0.0,0.0004455101507222099,5.387979591330067e-05,2.6124116666444395e-06,0.0,0.0,0.0,2.3082806186478127e-06,0.0
82,0.004905487196394672,0.0028027991470534106,0.007901816970216947,0.05004786912468819,0.022950540345536008,0.03407043232533531,0.05045383149141074,0.008430511854666667,0.006949995202288739,0.007490857424062607,0.0008326329933146557,0.00718288825439394,0.0019040368247987185,0.009234958347635549,0.0009693542741154647,0.003279237439519336,0.008931951490363538,0.002097760545242808,0.0013721111819177958,0.0040563285847756815
83,4.352838353337481e-06,0.0,0.0007999578044235,0.059458386044713346,0.0024776721405934,7.052882513083097e-06,2.656465837849325e-05,0.0,0.0,0.0,0.0,0.0,0.002542461708323439,3.969167506807122e-05,0.00026454686425587346,0.0032271121781898,5.531830150687053e-06,0.0,0.0,0.0
84,0.0,0.0,1.7581490207109954e-05,0.0026904115341716967,0.0013700822689586,2.8211530052332387e-05,0.0022619471043193867,0.0003723890449913,0.0,1.1572037367119902e-05,4.833930323728314e-06,0.0,0.06725083464744085,0.0,0.00020912143600548618,1.6634598856648573e-05,0.0,0.0005914498530616,0.0,0.0
85,0.0002101231625874158,0.0010516772438803,0.00017802592960370177,0.0005412765206762682,8.982869853066402e-05,0.002580741369077296,0.010107508173360948,0.0009756314325890861,9.47862287601676e-05,0.0005329609164276657,0.00023397084559941635,0.0009235986368647498,0.0008430994583699553,0.00036062206412584597,0.0025696637833641936,0.008839715867677246,6.673291677913542e-05,4.720229901486634e-06,0.00011870188430401504,0.0010075484374884032
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001354141981786,0.0,0.0,0.0,0.0,4.228544365887487e-06,0.0,0.0,0.0,5.531830150687053e-06,0.0,0.0,0.0
